07,16,18,20,23,29|03
02,05,16,18,29,30|02
04,07,14,15,23,29|13
04,05,22,23,27,29|01
02,03,08,16,27,29|12
03,04,11,16,29,32|05
01,03,08,24,27,29|04
01,05,06,19,29,30|06
02,06,13,17,18,28|15
07,10,12,16,29,32|09
05,12,13,18,19,28|07
06,13,18,19,24,32|16
05,06,13,18,31,33|10
04,05,18,20,23,31|14
03,04,11,18,23,27|11
04,12,18,19,21,26|08
05,09,18,20,21,31|03
07,16,18,20,21,31|02
04,05,17,18,20,25|13
03,06,18,25,31,32|01
05,06,12,13,23,28|12
04,13,22,23,24,27|05
06,13,19,21,30,32|04
03,13,14,17,25,28|06
04,13,15,16,26,27|15
04,13,14,15,27,31|09
02,12,17,23,25,28|07
02,07,08,15,23,28|16
05,06,13,24,25,31|10
04,09,20,23,31,33|14
05,06,07,21,23,30|11
03,12,14,15,23,28|08
07,10,14,16,23,30|03
05,07,09,12,23,28|02
02,06,07,20,25,28|13
02,03,17,22,26,27|01
05,06,14,20,21,25|12
01,08,19,21,24,30|05
06,11,12,19,21,26|04
02,09,15,16,26,27|06
05,10,17,19,32,33|15
04,05,17,24,26,33|09
03,04,11,17,25,26|07
04,07,15,21,22,26|16
07,09,10,21,31,32|10
05,06,14,16,21,30|14
06,16,19,21,26,30|11
04,05,19,21,22,26|08
06,07,11,16,28,33|03
03,10,12,17,27,32|02
03,09,17,22,31,32|13
07,14,15,17,20,28|01
03,09,17,28,30,32|12
07,12,15,17,30,31|05
05,07,14,17,24,28|04
03,05,14,17,22,28|06
04,05,10,17,27,30|15
06,12,15,17,19,26|09
04,11,14,15,26,27|07
03,11,15,16,22,27|16
05,09,11,12,31,32|10
06,11,16,27,30,32|14
04,05,06,16,26,31|11
01,06,19,20,24,28|08
05,06,07,12,26,31|03
07,12,15,25,26,31|02
01,03,14,19,26,28|13
03,07,19,28,30,32|01
04,12,19,24,26,27|12
03,04,19,24,28,32|05
01,06,12,25,26,31|04
01,06,19,25,26,30|06
03,12,14,20,25,27|15
05,12,15,25,26,27|09
04,09,15,20,31,32|07
03,04,07,26,31,32|16
