02,09,10,13,28,32|03
03,08,09,14,31,32|04
03,04,09,16,31,32|11
03,09,17,28,30,32|01
05,07,09,16,23,32|16
03,08,13,23,24,32|05
06,13,15,19,24,32|02
05,06,13,25,30,32|15
03,07,14,16,29,32|07
03,11,15,16,27,32|08
03,04,08,23,31,32|09
05,08,19,24,32,33|12
02,09,10,21,22,27|10
02,05,16,24,29,30|14
02,10,15,17,23,28|13
02,05,06,16,23,30|06
08,09,14,22,23,31|03
03,09,14,22,26,27|04
03,09,14,16,22,31|11
08,09,13,15,22,31|01
03,07,09,12,23,28|16
07,09,11,12,23,30|05
04,05,09,24,26,27|02
04,05,09,21,22,31|15
04,13,15,18,23,27|07
04,05,06,13,23,30|08
03,06,11,14,28,29|09
06,13,15,17,26,31|12
08,13,15,17,30,31|10
05,14,15,22,26,27|14
06,14,19,21,25,26|13
07,14,15,20,23,31|06
05,14,16,23,28,30|03
03,08,15,22,23,31|04
03,06,08,17,28,30|11
01,06,19,20,21,28|01
01,06,16,20,29,30|16
01,06,15,20,29,31|05
06,08,20,23,28,33|02
05,15,16,24,26,27|15
01,05,06,24,29,30|07
04,05,16,23,27,30|08
04,06,11,20,29,31|09
06,08,11,19,21,30|12
05,06,16,19,26,30|10
01,08,10,15,26,31|14
01,05,06,16,27,30|13
01,05,07,16,27,30|06
04,07,12,15,26,27|03
01,06,10,26,29,31|04
05,15,17,22,26,30|11
08,15,19,21,22,31|01
05,07,16,18,21,30|16
04,05,06,26,28,33|05
05,10,21,22,29,33|02
