5,7,10,18,19,23,24,25,26,33|7,8,10
4,11,14,18,19,22,27,31,32,33|3,4,9
1,4,8,9,15,20,21,24,25,28|12,13,16
2,4,5,7,11,22,23,26,29,31|1,4,11
1,9,11,17,18,19,22,28,30,33|5,7,10
3,6,9,11,14,21,23,24,27,30|6,11,13
4,6,9,11,13,16,17,23,26,27|4,8,11
3,4,8,13,15,16,18,23,31,32|9,11,12
2,4,8,14,16,18,23,30,31,32|9,10,15
4,5,8,9,11,16,19,20,29,30|3,15,16
3,7,8,9,15,19,20,22,24,31|4,8,15
2,3,7,8,9,15,19,20,24,33|1,6,11
6,9,13,15,19,20,23,27,30,33|6,8,12
2,6,9,10,16,17,19,20,27,29|4,10,12
3,4,6,7,8,16,17,25,26,27|1,13,15
2,3,4,8,10,13,19,22,29,30|10,12,15
2,6,11,13,15,22,25,29,31,32|1,7,12
1,7,9,14,16,18,21,22,23,27|5,7,8
1,11,12,13,15,18,20,23,26,28|4,5,9
1,5,7,8,18,21,27,29,31,32|6,13,16
