1,4,5,14,16,22,23,24,25,28|3,10,13
1,9,11,15,18,20,21,22,24,31|6,9,13
2,3,10,12,14,24,25,28,29,31|5,6,7
5,16,18,20,21,23,25,28,31,32|5,9,13
2,5,6,14,23,24,25,27,29,31|3,4,6
3,4,11,13,16,21,25,27,31,32|7,15,16
1,3,5,8,11,13,22,23,27,33|3,6,10
3,5,8,9,11,15,16,21,25,27|9,10,11
5,10,13,17,18,23,25,27,29,31|2,3,12
3,5,8,9,11,15,16,20,22,31|3,10,12
1,2,6,7,11,16,19,24,26,27|5,13,14
6,9,12,13,14,17,22,23,27,28|4,11,16
2,5,10,11,19,22,25,26,27,33|10,11,12
3,6,10,13,15,18,19,20,22,30|2,3,14
8,11,14,16,17,20,23,24,26,32|1,13,14
3,4,7,10,11,14,21,27,30,33|2,9,15
2,4,5,8,12,14,19,20,24,28|6,7,13
2,4,5,10,13,15,27,29,31,32|3,4,16
5,9,10,11,19,20,22,25,26,28|9,10,15
7,11,12,13,15,19,20,22,28,30|6,10,12
