07,09,14,23,28,32|03
04,07,14,15,23,31|05
07,08,12,23,24,31|12
07,12,21,22,23,29|01
07,08,10,12,23,32|14
04,06,07,19,29,30|11
07,11,18,20,21,29|10
03,07,08,22,25,29|16
07,12,14,26,29,31|04
07,12,15,25,26,27|09
04,07,09,22,26,27|08
02,07,08,25,29,30|15
02,07,10,12,26,29|07
02,07,09,20,25,28|02
01,08,10,23,29,30|06
05,06,20,21,23,28|13
05,10,12,23,24,26|03
05,09,10,21,23,32|05
04,06,11,15,23,26|12
04,11,16,18,23,27|01
04,11,18,22,23,33|14
04,08,18,21,23,26|11
06,15,21,23,26,31|10
02,04,13,19,24,32|16
06,13,19,21,30,32|04
06,13,19,20,29,32|09
06,11,13,19,20,28|08
02,03,13,14,25,28|15
01,05,08,12,29,30|07
01,05,06,26,29,31|02
01,05,06,20,29,30|06
04,06,10,13,29,32|13
04,13,15,20,27,31|03
01,03,14,22,27,29|05
01,03,08,24,27,29|12
01,06,08,15,21,31|01
01,08,11,19,29,30|14
01,06,08,19,21,30|11
03,05,19,24,27,32|10
05,06,11,14,25,33|16
01,08,10,15,26,31|04
01,10,17,26,27,29|09
01,08,09,20,22,31|08
04,05,15,21,26,27|15
04,05,09,20,21,27|07
04,05,10,24,26,29|02
04,05,06,17,21,31|06
04,05,06,22,31,33|13
04,05,09,22,27,33|03
04,05,18,25,26,31|05
04,05,06,14,21,30|12
05,14,18,20,25,31|01
02,06,16,19,21,30|14
03,04,19,24,25,32|11
05,09,10,17,27,32|10
04,11,14,15,19,26|16
03,11,16,18,27,29|04
03,08,14,15,25,32|09
04,11,22,24,26,27|08
04,11,15,20,26,27|15
03,10,17,27,32,33|07
03,08,17,18,25,31|02
03,12,15,17,31,32|06
03,04,21,22,27,29|13
03,10,15,26,27,32|03
03,04,15,16,27,32|05
08,09,18,20,27,31|12
06,15,17,20,25,31|01
06,08,15,20,31,32|14
03,12,21,26,28,32|11
06,08,20,25,30,31|10
