03,11,14,21,27,28|15
03,10,14,17,18,27|08
03,13,14,22,24,27|13
05,14,16,24,27,29|01
03,04,14,25,28,32|12
03,05,14,21,25,28|04
04,05,09,14,27,33|16
03,05,08,14,22,31|06
03,04,09,14,22,31|05
01,09,12,14,19,29|09
01,05,14,16,29,30|07
05,06,07,14,30,33|02
07,14,16,18,31,32|03
04,09,14,19,21,28|10
05,14,15,16,26,30|14
04,09,14,22,31,33|11
02,09,17,18,20,28|15
02,03,12,25,28,31|08
02,04,09,16,23,27|13
02,09,13,24,25,27|01
02,09,13,16,27,28|12
02,05,18,25,26,31|04
02,07,15,19,28,30|16
02,07,09,23,28,32|06
02,04,13,19,24,32|05
04,13,15,19,20,27|09
04,05,09,19,20,27|07
05,10,16,17,20,27|02
03,04,09,20,31,33|03
05,07,17,20,24,33|10
07,15,16,17,20,28|14
05,06,10,20,21,28|11
03,10,11,18,27,29|15
03,04,11,17,27,28|08
03,10,17,26,27,32|13
03,10,11,17,18,27|01
03,04,11,18,27,29|12
01,08,09,20,23,28|04
08,15,17,20,21,28|16
06,13,15,20,21,28|06
06,13,15,19,20,28|05
04,05,17,18,20,30|09
04,05,06,20,23,33|07
05,10,16,26,27,30|02
04,05,10,26,27,29|03
05,06,12,13,27,29|10
03,04,11,25,26,28|14
04,09,11,22,27,33|11
04,11,15,24,26,27|15
03,08,18,25,31,33|08
03,06,08,25,28,31|13
08,11,16,18,27,30|01
04,06,08,13,22,27|12
05,15,16,24,27,32|04
05,11,16,17,27,30|16
04,05,17,24,27,30|06
01,03,06,23,28,30|05
03,05,18,24,31,32|09
03,12,13,18,26,31|07
03,06,08,19,21,31|02
04,07,15,25,26,33|03
05,10,17,25,32,33|10
05,06,07,25,28,33|14
03,06,08,13,31,32|11
03,08,09,18,23,31|15
03,04,11,18,23,26|08
03,09,16,18,31,32|13
01,08,12,23,28,29|01
07,10,11,12,29,32|12
06,07,10,12,26,29|04
05,10,13,16,29,30|16
01,09,10,17,29,30|06
01,07,12,28,29,30|05
04,05,06,13,25,33|09
01,05,18,25,26,30|07
05,10,12,23,24,26|02
07,09,10,19,30,32|03
04,06,11,16,29,33|10
05,06,13,22,29,33|14
01,06,12,24,29,31|11
04,07,08,15,31,32|15
07,08,15,24,26,31|08
04,05,07,26,30,32|13
05,07,12,16,21,30|01
08,10,13,17,22,30|12
05,10,17,18,32,33|04
04,09,10,19,23,32|16
06,16,19,21,24,32|06
01,04,05,15,26,31|05
04,09,19,22,23,26|09
08,15,16,18,26,31|07
06,07,11,23,24,33|02
04,06,13,17,21,28|03
05,06,12,19,26,30|10
04,12,13,19,24,32|14
05,12,13,17,24,30|11
04,06,15,23,26,33|15
04,13,15,17,24,31|08
