3,7,8,10,11,12,13,17,26,29|3,13,15
3,6,10,13,14,16,20,24,30,31|3,8,15
2,7,16,17,19,22,23,24,28,32|6,8,9
3,7,8,10,11,13,14,19,27,29|3,13,16
1,3,4,5,8,19,21,22,24,25|1,4,11
4,11,17,19,20,25,26,27,31,32|14,15,16
3,6,9,10,15,21,23,25,27,29|1,4,7
8,9,13,14,15,16,19,20,21,28|10,13,14
5,6,19,20,23,24,26,28,30,33|3,14,15
1,2,8,9,14,17,27,28,30,31|2,5,15
6,7,12,13,14,19,21,23,25,32|3,4,16
2,5,9,13,20,21,23,27,29,32|11,14,16
3,8,10,11,16,17,19,20,25,28|1,3,12
2,3,6,10,12,15,20,21,30,31|3,7,12
7,14,15,16,17,19,26,28,31,33|5,9,12
3,5,8,13,19,20,21,26,30,33|4,11,15
1,2,3,7,13,16,22,26,28,32|3,4,9
3,6,10,11,15,17,19,20,27,32|5,12,13
2,8,9,10,13,15,18,20,27,28|5
4,9,10,17,20,21,22,23,27,31|3,6,9
