1,2,7,8,10,14,15,18,19,20|9,11,13
6,9,10,11,14,17,28,29,31,32|5,11,14
3,9,10,14,17,20,26,27,29,30|1,3,11
4,5,11,15,17,24,25,29,30,31|2,13,16
1,2,8,9,10,16,17,19,20,23|7,10,14
2,8,10,14,16,18,24,28,31,33|8,13,14
2,8,11,12,13,17,19,24,25,28|3,7,10
6,11,16,20,22,24,27,28,29,30|1,4,13
2,4,6,14,15,16,23,27,29,33|10,13,15
4,5,9,10,15,19,20,25,28,29|3,7,16
1,4,5,6,8,15,16,17,18,21|7,15,16
1,4,5,6,9,10,24,25,26,29|2,7,14
5,9,10,13,17,18,22,24,32,33|8,14,15
1,2,4,7,8,17,25,31,32,33|4,12,14
1,2,4,10,12,18,22,27,30,33|9,12,14
3,7,17,20,21,23,25,26,31,32|4,5,14
1,2,3,4,8,9,28,29,31,32|7,9,12
4,7,9,14,19,22,23,24,26,29|1,7,10
2,6,13,18,21,23,24,26,27,33 |1,5,10
1,2,7,8,10,14,15,18,19,20|9,11,13
