2,3,12,14,16,21,24,25,26,29|10,12,13
5,7,8,10,17,19,25,27,28,29|1,3,15
2,6,16,18,20,27,28,29,30,32|1,6,15
2,7,11,12,13,23,24,28,29,30|2,4,7
2,4,7,8,13,14,20,25,30,33|4,6,12
3,6,7,8,10,11,16,18,22,33|3,9,12
11,14,19,21,22,23,26,27,29,33|4,8,10
2,5,6,7,10,17,18,20,22,30|1,7,10
1,2,7,8,11,12,16,19,31,32|1,3,15
2,3,4,12,13,14,15,29,31,32|3,6,16
4,12,14,16,19,24,27,28,29,31|3,5,12
2,6,7,8,12,16,24,25,28,32|4,9,13
2,3,8,20,21,25,26,28,32,33|1,2,3
3,5,8,10,13,19,25,26,27,28|7,14,16
7,10,17,20,23,24,26,28,29,32|6,10,16
3,4,9,16,18,19,23,26,27,33|1,3,6
8,12,13,15,19,21,23,25,26,32|5,7,11
3,5,14,16,20,24,25,26,27,30|1,6,15
3,6,7,8,11,12,15,19,29,33|4,8,14
3,5,6,7,9,13,16,17,24,26|5,7,10
