2,11,13,14,16,17,23,26,30,31|2,10,11
2,3,5,7,8,10,11,19,20,23|3,9,14
5,7,8,12,16,19,20,21,22,23|2,9,14
6,7,8,11,13,14,16,18,23,27|11,13,16
1,2,3,5,14,22,26,30|3,10,13
2,3,20,26,27,28,29,30,32|3,5,9
3,4,9,13,14,17,19,21,22,27|2,6,7
4,7,9,11,12,17,18,23,29,31|4,9,11
1,3,11,13,17,21,23,25,28,29|4,14,16
3,4,6,7,8,10,14,16,22,23|4,5,14
3,8,9,10,12,21,22,28,29,33|11,12,16
2,6,9,10,18,21,24,28,29,30|4,5,14
1,5,9,13,19,25,27,29,31,33|1,11,14
3,4,5,6,14,19,20,21,22,28|3,4,7
1,2,3,7,10,11,13,18,21,27|1,13,15
2,5,8,13,14,19,20,22,23,25|4,7,9
3,6,10,15,16,17,22,26,28,29|3,4,5
1,3,11,12,13,15,19,23,28,31|11,12,15
5,14,17,19,20,21,22,28,29,32|3,4,7
2,3,10,11,12,18,21,23,28,30|4,9,12
