6,10,11,18,19,21,24,25,28,32|3,12,16
4,7,9,12,15,19,22,26,27,31|6,9,14
2,3,10,12,14,15,19,24,30,31|3,9,15
2,10,13,14,20,21,22,26,30,32|3,7,9
2,7,9,10,12,14,15,19,26,27|2,9,14
1,3,11,18,19,22,25,28,29,30|2,11,14
1,2,3,5,13,14,19,26,28,33|1,7,8
3,4,6,12,14,16,24,26,32,33|1,3,12
3,7,13,16,20,21,23,30|3,7,13
3,6,9,12,14,18,20,26,29,31|3,10,12
6,7,13,16,17,19,24,26,29,33|10,11,13
3,4,13,14,18,20,23,25,31|7,9,11
5,7,8,9,15,23,24,30,32,33|4,5,8
2,3,5,10,11,13,23,27,28,30|1,3,7
1,3,5,6,7,15,16,18,22,30|2,9,12
1,9,13,15,22,23,24,26,29,30|5,9,12
3,9,10,13,15,16,22,25,28,29|4,7,16
3,8,13,20,22,23,24,27,29,30|9,10,11
3,9,14,17,21,26,27,28,29,30|1,3,15
3,4,10,11,21,23,26,27,29,30|1,7,13
