3,5,11,14,16,19,21,25,26,28|1,5,9
3,9,12,17,19,20,21,27,32,33|3,4,7
2,3,8,10,12,13,15,18,19,23|1,4,7
4,9,11,13,14,15,16,24,26,33|5,9,11
5,7,9,17,19,22,23,27,30,32|2,9,11
5,8,12,15,16,19,26,28,31,33|7,12,15
2,5,7,8,10,18,21,22,25,28|5,9,13
3,9,11,17,18,20,21,22,29|5,6,9
3,6,9,12,13,16,18,22,27,29|3,7,9
3,5,6,9,13,14,17,20,26,30|4,12,15
2,3,8,9,11,18,19,20,23,31|4,5,15
3,4,9,10,13,14,19,20,22,23|2,3,4
9,13,14,21,22,23,26,29,32,33|2,4,5
2,5,7,8,10,18,21,22,25,28|5,9,13
3,9,11,17,18,20,21,22,29|5,6,9
3,6,9,12,13,16,18,22,27,29|3,7,9
3,5,6,9,13,14,17,20,26,30|4,12,15
2,3,8,9,11,18,19,20,23,31|4,5,15
3,4,9,10,13,14,19,20,22,23|2,3,4
9,13,14,21,22,23,26,29,32,33|2,4,5
