05,13,16,18,30,33|14
04,09,17,19,32,33|06
04,10,19,27,32,33|12
04,05,13,16,32,33|02
04,09,13,23,32,33|13
04,07,09,26,31,33|09
04,05,06,16,31,33|01
04,08,22,27,29,33|03
04,09,11,16,29,33|15
05,14,21,24,25,33|11
06,08,22,27,29,33|07
05,06,14,25,26,33|10
05,15,16,23,30,32|08
04,11,18,26,27,30|05
02,05,21,28,29,30|04
02,07,16,28,29,30|16
02,09,11,23,28,30|14
02,07,08,22,29,30|06
02,05,16,18,29,30|12
01,07,14,17,29,30|02
07,11,15,16,23,30|13
01,06,07,13,29,30|09
01,05,16,17,21,30|01
08,15,17,21,22,30|03
05,06,07,21,26,30|15
02,09,14,16,27,30|11
02,05,15,16,27,30|07
01,08,19,21,24,30|10
03,11,18,19,26,30|08
06,08,11,16,27,30|05
05,15,18,26,30,31|04
03,04,08,17,28,32|16
05,14,16,23,27,30|14
03,05,06,17,28,32|06
03,04,17,25,31,32|12
03,04,14,17,24,32|02
04,05,13,19,24,32|13
05,06,07,21,25,32|09
02,03,18,25,27,32|01
03,12,15,17,31,32|03
03,10,15,17,25,32|15
07,08,19,24,25,32|11
06,07,14,16,25,32|07
06,07,20,25,31,32|10
06,09,19,21,26,32|08
03,06,19,21,31,32|05
03,08,11,25,27,32|04
06,13,19,24,25,32|16
03,10,18,26,31,32|14
04,07,14,15,26,31|06
02,09,10,17,23,28|12
02,09,12,17,27,28|02
02,07,14,24,28,29|13
04,05,10,15,26,27|09
03,04,22,26,27,29|01
01,04,15,20,27,29|03
04,12,13,15,20,27|15
04,09,12,13,23,27|11
05,06,17,20,21,28|07
06,07,12,14,21,28|10
07,14,15,16,21,28|08
07,15,16,21,26,28|05
02,03,18,20,27,28|04
04,06,12,13,19,26|16
04,09,22,26,29,31|14
04,09,19,22,23,27|06
03,12,14,17,27,28|12
06,13,22,23,28,29|02
03,06,14,25,26,28|13
03,13,14,21,22,28|09
06,07,13,17,20,28|01
05,14,20,21,25,28|03
01,06,12,17,28,29|15
03,05,14,17,25,28|11
03,12,14,15,23,28|07
05,14,21,24,25,27|10
07,12,14,18,29,31|08
01,09,12,14,21,29|05
05,14,16,21,25,27|04
03,10,19,21,26,27|16
09,14,19,20,21,29|14
05,08,19,21,22,26|06
05,06,14,21,26,31|12
05,06,10,17,26,27|02
05,06,16,17,24,26|13
07,10,14,16,27,29|09
07,12,14,15,26,29|01
07,12,13,15,26,31|03
05,06,13,22,23,25|15
01,06,20,26,29,31|11
01,08,09,15,22,31|07
06,13,18,20,29,31|10
08,13,22,23,24,29|08
