2,3,7,8,17,19,21,28,29,33|3,7,10
2,8,10,11,17,21,24,25,29,32|1,3,4
1,6,13,14,18,19,24,28,29,30|4,9,14
1,10,11,15,20,23,25,27,28,32|9,10,14
2,3,7,9,10,11,19,22,29,33|3,12,15
1,9,15,19,20,21,25,27,28,29|3,13,14
4,8,9,10,17,23,24,25,27,29|5,10,16
5,6,7,12,15,22,23,24,25,30|3,7,16
1,2,4,6,8,13,20,21,25,33|4,9,14
3,4,14,16,17,22,25,29,30,32|5,9,10
2,9,11,12,13,15,24,27,28,29|7,9,10
4,5,8,10,17,19,20,22,23,32|3,7,8
1,2,4,7,8,17,18,25,30,33|5,6,7
3,10,11,13,16,17,19,23,29,30|2,11,13
1,7,9,19,21,23,26,28,29,32|4,9,16
2,4,15,17,18,22,23,28,32,33|3,7,10
1,2,5,14,19,22,23,25,32,33|6,9,11
4,7,8,17,18,21,22,23,25,27|3,6,9
5,6,7,12,15,19,22,25,29,33|1,4,13
2,17,21,22,24,27,28,29,32,33|1,2,7
