2,5,9,11,13,17,18,21,23,27|2,4,15
3,7,8,9,10,16,18,23,30,31|1,4,8
6,8,9,10,15,22,25,29,30,32|5,9,15
3,4,6,10,13,15,16,17,22,29|3,4,5
3,4,8,9,15,17,20,27,29,32|5,9,11
6,7,8,10,11,12,14,18,22,32|5,13,16
1,3,8,18,19,20,22,23,30,33|7,9,11
2,5,8,12,15,18,19,22,25,28|1,2,3
1,3,4,6,7,8,10,14,19,22|3,4,13
3,5,9,10,17,22,23,27,28,29|1,4,15
2,4,5,10,17,18,22,25,29,30|2,4,15
3,5,12,16,23,24,30,31,32,33|2,13,15
2,3,5,7,15,16,21,22,26,29|1,2,13
2,5,6,8,12,15,18,22,25,28|2,5,8
2,6,12,14,17,19,20,22,27,28|5,7,16
4,12,13,14,19,20,22,25,30,31|4,9,13
2,5,15,16,18,20,27,28,29,31|1,4,6
7,9,12,14,16,19,24,29,30,32|7,9,10
6,7,10,13,16,20,24,25,26,32|2,3,13
5,8,10,11,19,20,25,26,28,31|4,9,11
