03,13,15,16,31,32|02
06,13,14,15,31,33|09
04,13,14,15,23,31|04
05,10,13,15,22,26|10
05,13,17,18,24,26|03
04,13,20,24,25,27|01
05,11,12,13,24,27|12
02,12,13,18,24,31|08
05,13,14,16,24,31|11
03,04,13,23,25,32|07
04,13,14,18,25,27|15
05,09,12,13,18,26|13
03,13,21,22,28,29|06
04,14,15,19,24,26|05
05,10,15,17,18,26|14
07,11,15,16,29,30|16
02,03,15,25,26,28|02
05,15,16,19,27,30|09
07,08,09,15,22,31|04
03,06,15,26,28,31|10
07,15,16,21,30,32|03
03,04,07,15,28,32|01
03,08,15,21,22,32|12
07,14,15,21,28,30|08
03,08,15,22,23,33|11
04,07,15,16,23,33|07
05,07,14,17,24,28|15
05,10,17,22,24,26|13
03,08,19,24,31,32|06
04,11,14,24,26,27|05
03,11,14,16,24,29|14
03,11,21,22,24,29|16
05,06,11,16,24,33|02
01,08,19,20,24,29|09
01,04,19,23,24,29|04
04,05,06,14,24,33|10
04,05,19,22,24,26|03
04,07,12,23,24,31|01
01,09,12,23,24,31|12
03,08,17,25,31,32|08
03,04,17,25,32,33|11
03,05,14,17,27,28|07
05,14,17,22,31,33|15
06,14,17,18,29,31|13
03,06,11,20,25,27|06
03,10,17,26,27,33|05
03,04,17,18,26,33|14
03,04,10,25,27,32|16
02,06,18,25,26,27|02
05,06,21,23,25,30|09
05,11,16,18,27,30|04
04,07,12,14,25,33|10
03,04,06,26,31,32|03
03,04,11,18,23,26|01
01,05,06,18,29,30|12
05,07,18,19,21,30|08
03,04,18,19,22,26|11
01,09,12,14,19,29|07
05,14,16,23,28,30|15
01,03,14,27,29,30|13
01,07,21,22,29,30|06
03,04,10,26,27,32|05
04,09,16,23,32,33|14
03,09,14,16,29,32|16
07,09,10,21,28,32|02
