07,13,16,18,20,29|15
03,07,18,20,25,27|10
07,09,20,23,28,31|08
01,06,19,20,28,29|01
06,11,13,16,20,29|13
02,03,06,20,28,29|16
04,06,19,20,27,33|09
03,06,20,21,25,28|07
06,14,17,20,27,28|03
06,09,11,20,28,33|14
05,13,16,20,25,27|11
01,08,09,20,22,31|06
02,09,16,17,20,28|12
03,08,20,23,25,31|05
04,13,15,19,20,27|02
03,04,19,20,25,27|04
06,07,17,21,22,30|15
05,06,07,21,25,32|10
05,07,10,27,29,30|08
07,16,17,18,23,30|01
05,07,16,18,21,25|13
07,16,17,22,29,30|16
07,08,12,23,25,28|09
05,07,09,12,31,32|07
07,12,15,26,30,31|03
04,05,07,24,25,32|14
03,04,07,25,29,32|11
03,07,08,24,31,32|06
03,07,14,16,25,32|12
07,14,15,16,27,31|05
04,07,11,25,26,33|02
07,15,16,21,26,30|04
04,05,06,17,29,33|15
01,05,06,15,29,30|10
05,06,13,22,25,29|08
06,12,13,26,28,29|01
04,05,06,16,26,31|13
05,06,19,21,30,31|16
06,14,17,19,24,32|09
03,04,06,15,26,32|07
01,10,18,19,26,29|03
03,04,06,14,25,32|14
03,06,14,16,21,31|11
05,10,17,18,26,27|06
02,06,11,25,26,31|12
03,06,08,17,22,30|05
01,06,17,27,28,30|02
06,14,15,17,23,28|04
04,06,13,17,21,28|15
04,05,13,18,26,32|10
02,03,08,18,25,30|08
03,10,16,27,29,32|01
03,04,08,18,23,32|13
03,08,10,19,27,32|16
03,05,10,16,27,30|09
05,09,10,22,26,31|07
05,10,17,26,27,33|03
08,13,19,22,29,30|14
04,10,15,26,27,31|11
03,10,14,17,26,27|06
03,09,10,16,31,32|12
03,05,19,24,27,32|05
01,03,14,24,25,28|02
04,05,09,13,32,33|04
01,05,15,16,27,30|15
03,05,08,22,25,31|10
03,04,08,15,30,31|08
04,14,15,19,25,26|01
03,04,11,17,32,33|13
04,11,19,26,32,33|16
03,04,05,25,27,32|09
02,03,09,25,26,28|07
03,08,09,27,31,32|03
