3,4,9,11,15,17,23,25,30,31|6,9,13
5,6,9,17,19,21,24,25,28,32|4,9,14
1,4,5,14,20,21,25,27|3,9,12
4,6,11,12,13,14,15,16,25,29|1,3,5
3,5,9,10,16,19,21,24,25,30|2,10,12
2,6,7,10,11,12,20,22,23,32|1,5,9
2,6,7,10,11,15,19,25,29,30|5,9,14
1,3,6,9,12,19,21,24,27,31|5,9,13
1,6,8,9,11,15,24,25,27,30|7,9,10
2,9,10,12,13,16,18,19,23,32|6,9,13
4,6,7,10,14,20,23,24,29,32|10,12,15
3,6,10,11,15,16,19,20,24,28|9,11,16
2,10,11,14,18,22,23,25,26,30|2,11,15
5,8,11,17,20,21,22,29,31,32|14,15,16
4,5,6,11,12,17,20,24,26,28|3,12,16
3,6,7,10,11,12,14,21,22,23|3,7,15
2,12,18,19,21,23,25,26,28,31|3,7,16
2,4,5,7,9,11,13,16,17,25|1,10,11
5,6,10,12,14,18,22,23,25,33|3,8,9
2,3,10,12,16,20,21,28,30,32|1,14,15
