3,13,14,17,23,25,26,27,31,33|10,11,13
2,4,6,8,9,13,20,26,30,31|1,2,13
4,13,15,16,23,26,29,30,32,33|2,5,7
1,3,10,15,18,23,26,27,29,31|3,4,9
1,6,7,9,18,19,20,24,31,32|3,5,7
3,4,5,8,10,14,23,26,28,30|1,12,15
8,9,10,11,19,21,22,25,28,33|3,5,14
2,4,5,17,18,21,24,25,27,29|3,13,16
2,7,17,19,20,22,24,25,29,32|8,10,12
13,14,16,17,23,25,26,27,31,33|10,11,13
2,11,14,17,19,22,23,25,28,30|3,4,12
8,9,12,15,19,21,24,29,30,31|5,7,12
2,3,4,12,18,19,20,30|2,4,15
2,7,8,9,10,11,24,25,28,32|1,8,14
3,13,14,16,17,23,25,26,27,31|10,11,13
8,12,14,15,21,24,26,31|8,9,11
5,14,15,17,18,20,21,22,27,29|5,14
2,4,6,10,14,16,19,20,21,26|3,8,11
1,3,4,6,9,10,11,15,27,29|3,4,16
1,3,9,14,15,19,23,24,26,27|3,13,16	
