1,6,8,9,12,13,14,19,23,31|3,4,15
6,7,12,17,19,20,22,26,29,33|5,10,16
4,9,11,15,18,19,22,26,29,31|8,11,14
10,11,16,17,18,20,23,27,28,29|7,9,15
4,5,11,16,21,22,24,26,27,28|6,7,13
5,10,11,12,19,21,22,26,29,33|5,6,9
3,5,8,14,19,20,26,29,31,33|3,7,14
5,11,12,13,14,15,16,21,22,30|3,11,12
3,6,7,8,10,11,15,21,27,29|4,9,15
3,7,8,11,14,15,20,22,27,28|3,5,13
2,5,7,9,10,11,14,15,23,29|3,8,10
6,10,11,13,14,16,17,23,25,29|3,9,11
9,10,13,16,20,22,26,27,29,31|3,7,10
2,12,18,19,20,22,26,29,33|6,8,16
2,3,6,7,8,11,12,15,24,26|1,4,6
1,2,4,13,18,19,23,24,25,32|4,8,9
3,9,14,15,16,20,23,28,30,33|6,7,9
1,10,13,14,15,18,19,30,32,33|7,9,13
6,8,10,13,14,19,20,28,30,32|4,7,16
2,4,13,16,17,20,21,22,26,27|7,8,9
