2,8,11,12,16,17,22,23,29,30|9,14,15
3,8,11,13,14,21,24,26,29,32|6,12,14
3,4,9,11,15,23,25,26,28,31|2,4,10
1,5,7,12,14,19,21,26,27,33|3,7,12
23,24,25,26,27,28,29,30,31,32|9,10,11
3,4,8,10,18,22,23,24,27,32|7,9,11
5,7,8,20,21,22,29,30,32,33|2,10,12
1,7,9,11,14,19,22,30,31,32|10,13,14
1,5,7,9,11,23,26,27,29,31|4,11,16
1,2,6,10,12,20,23,25,29,33|3,9,15
1,6,9,20,22,24,27,29,30,32|1,6,11
2,8,12,13,16,17,19,22,27,33|1,8,12
1,11,13,15,16,22,24,25,26,30|2,8,14
3,5,6,8,9,15,20,21,26,28|7,10,14
1,4,5,7,8,10,13,15,22,30|1,13,15
3,5,9,13,14,19,24,28,30,33|8,10,13
1,8,9,12,13,19,25,26,29,30|4,9,13
2,3,4,9,16,21,22,25,26,32|8,9,15
5,8,9,10,15,17,21,25,27,32|3,10,12
4,9,10,14,18,19,20,23,27,28|1,5,12
