1,3,12,15,18,24,25,27,29,33|6,9,14
3,8,11,14,16,18,20,22,23,29|1,3,15
1,3,10,12,16,17,19,20,22,31|6,10,13
4,10,11,12,14,15,17,19,28,32|3,7,10
2,3,7,13,19,20,25,28,31,33|1,10,14
5,6,8,11,15,16,18,26,29,31|5,9,12
2,3,5,7,11,25,28,29,31,33|1,4,15
5,6,11,12,16,22,25,26,27,31|3,6,8
4,7,10,13,16,18,22,28,29,31|1,2,5
2,6,9,10,12,17,22,27,30,32|1,4,6
1,2,6,8,9,13,19,20,28,30|5,14,15
1,3,5,11,12,17,18,21,22,29|3,6,7
3,4,5,6,8,9,16,18,28,29|6,14,16
4,10,14,16,20,22,25,27,31,33|1,9,12
1,2,3,7,9,10,27,29,30,33|7,9,14
2,7,14,16,17,20,24,26,29,30|6,10,16
3,9,13,14,19,20,24,25,26,30|1,4,11
8,9,10,11,17,21,23,28,29,32|4,15,16
2,10,11,13,15,19,22,26,27,29|2,10,11
3,7,10,11,13,14,20,27,29,31|7,12,13
