10,11,12,17,22,23,24,25,28,32|4,8,14
8,13,15,17,21,24,25,30,32,33|7,9,10
1,3,4,10,11,13,21,24,26,33|6,10,15
5,8,14,15,19,21,22,25,27,30|4,6,10
5,7,12,14,15,16,17,23,28,31|5,6,9
5,10,13,14,16,17,19,24,29,30|4,15,16
2,4,10,11,12,18,29,30,31,33|8,10,12
4,7,8,13,14,16,22,27,30,32|3,5,6
2,6,7,10,11,14,16,19,22,31|4,6,10
11,13,14,16,17,23,26,29,30,32|1,2,6
2,3,4,9,10,12,19,20,29,32|5,7,16
4,7,8,13,14,16,22,27,30,32|3,5,6
1,2,7,9,12,14,18,30,31,32|3,5,16
3,5,6,10,13,21,24,26,27,28|3,9,15
3,4,7,8,15,16,19,25,28,29|3,12,14
7,8,10,15,18,22,23,24,27,31|4,5,9
5,15,16,17,18,19,22,25,27,33|2,9,12
1,3,7,9,11,18,20,22,28,31|3,5,12
5,6,8,10,11,20,23,24,28,31|1,5,14
1,13,16,17,18,19,20,25,26,32|3,9,15
