4,7,8,12,14,15,16,17,24,31|1,10,14
4,6,7,9,10,12,13,18,29,33|5,8,13
1,5,7,8,19,21,27,30,31,32|9,13,16
1,8,9,11,14,21,24,30,31,32|6,9,10
1,2,6,10,14,17,19,23,25,27|6,7,11
8,13,14,15,16,18,20,21,28,32|1,5,11
7,8,12,13,14,16,19,23,28,32|8,9,10
3,7,13,16,20,25,27,28,30,31|3,12,16
7,10,11,12,15,18,22,25,26,31|11,12,14
2,4,5,10,12,15,20,24,31,32|1,11,15
1,10,13,16,17,21,22,24,30,31|8,13,16
3,6,9,11,13,14,17,19,20,24|3,7,9
7,8,9,10,12,14,18,19,32|8,10,14
3,6,7,11,12,17,19,23,27,33|5,11,15
2,3,6,12,17,20,23,24,25,32|1,6,11
2,5,7,9,12,14,16,18,22,23|2,3,16
4,7,8,9,13,16,24,25,27,28|8,10,13
4,10,11,12,16,24,26,27,29,30|5,9,14
4,6,7,12,15,18,26,28,30,32|3,11,16
1,4,5,9,10,11,13,16,26,30|1,10,13
