3,7,8,10,12,17,18,25,28,31|4,9,14
3,9,10,11,17,21,24,26,28,32|3,15,16
3,5,6,7,8,10,12,20,31,32|4,6,14
4,7,12,14,15,16,22,25,30,31|10,11,12
2,4,7,10,13,16,23,28,29,33|13,15,16
2,3,4,6,12,17,23,26,31,33|3,11,16
1,3,6,8,9,10,16,26,27,29|3,4,16
3,6,7,13,16,17,18,27,28,32|7,8,9
2,3,4,18,19,22,23,24,25,31|9,14,16
2,11,12,14,17,20,22,24,27,28|8,10,14
1,3,5,6,10,12,18,19,31,33|2,6,8
2,9,13,14,17,18,19,20,21,33|3,9,10
4,7,8,13,14,18,20,21,28,32|2,8,12
4,9,10,13,14,15,22,23,28,30|12,13,14
1,5,9,11,13,15,20,26,27,30|3,4,9
7,9,13,17,20,21,22,23,31,33|5,10,13
4,5,9,12,19,20,21,24,30,33|3,4,6
3,7,13,14,16,20,22,23,25,28|1,9,12
1,9,11,13,15,20,23,24,25,28|6,13,16
4,5,13,14,16,22,23,24,26,27|7,12,13
