5,6,13,21,23,26,27,28,29,31|9,10,14
1,4,6,14,17,21,23,26,30,31|10,12,15
2,4,9,12,13,17,19,26,29,33|2,3,16
5,7,9,12,14,22,26,30,32,33|2,4,16
3,8,9,14,17,22,23,25,30,32|1,3,9
3,5,6,8,11,18,20,24,29,30|3,7,9
3,5,8,17,18,20,22,23,24,25|4,10,14
8,9,10,11,12,15,16,28,30,32|4,7,15
2,6,7,11,16,17,19,22,25,29|1,10,15
1,8,9,10,15,22,23,27,32,33|2,4,12
3,8,14,20,21,22,23,24,26,32|5,6,9
2,9,10,12,16,20,21,25,29,31|4,9,13
1,5,9,10,13,17,21,24,25,29|1,12,13
2,6,14,17,18,20,21,26,28,32|2,6,7
1,3,6,10,12,14,19,24,29,30|3,4,9
1,4,5,8,10,16,19,25,26,31|4,13,14
1,2,5,6,8,10,25,26,27,31|10,13,16
9,13,15,16,17,20,22,23,31,32|5,6,16
1,9,10,14,15,16,18,22,25,28|1,3,12
3,10,17,19,22,24,28,30,31,32|4,15,16
