4,8,10,11,16,19,22,23,27,32|1,4,14
4,8,11,12,15,17,20,22,27,32|11,13,16
4,7,10,14,21,23,24,27,28,33|1,4,15
1,5,6,7,10,21,22,24,28,30|3,13,16
3,6,10,12,14,17,23,24,28,31|11,13,16
2,5,7,8,10,14,18,22,25,28|2,4,5
8,10,11,13,18,20,21,23,25,27|3,9,12
4,7,10,12,16,22,25,27,31,33|4,6,14
1,3,5,8,10,12,22,24,31,32|3,5,16
1,2,6,9,13,18,20,22,28,32|4,10,14
2,7,9,10,12,18,23,28,32,33|5,8,11
6,7,8,13,14,17,25,26,27,29|1,3,7
3,13,16,17,21,23,25,26,28,29|6,13,14
5,8,14,16,18,23,25,26,31,33|11,13,15
2,3,6,8,9,11,16,18,22,24|3,4,9
5,6,7,8,10,14,17,26,30,33|4,11,15
4,5,8,9,10,12,14,18,25,28|2,8,14
4,6,7,10,13,14,16,17,19,25|9,12,14
1,9,11,12,15,21,25,26,27,29|5,10,12
1,7,9,11,16,17,22,29,32,33|3,5,13
