2,3,9,10,13,14,18,21,22,24|3,9,15
8,9,11,20,23,24,25,26,28,29|10,13,14
3,7,8,10,11,13,22,25,28,31|5,9,11
7,10,15,17,22,24,25,26,31,32|1,4,15
4,11,12,21,22,24,25,28,31,33|6,9,16
3,6,7,12,18,23,24,26,27,32|7,8,11
2,4,6,10,12,13,15,24,28,29|3,13,15
8,10,15,17,19,21,22,24,25,27|1,4,15
8,10,15,17,18,19,20,25,29,30|1,3,8
7,10,12,14,15,20,21,22,23,32|5,14,15
2,6,9,16,17,19,24,28,29,32|3,4,9
1,2,4,8,9,16,18,21,27,32|3,9,14
1,8,10,12,16,18,20,25,31,33|3,8,16
7,8,10,17,19,22,24,25,31,32|8,10,15
6,8,13,14,17,20,21,24,28,30|7,13,14
3,7,8,13,15,18,21,26,29,30|2,4,13
1,13,15,16,20,24,26,28,29,30|5,7,9
2,6,7,13,19,24,25,26,30,31|2,11,15
23,24,25,27,28,29,30,31,32,33|7,13,15
6,8,12,13,25,26,27,30,31,32|4,5,11
