5,8,22,25,28,30|11
2,3,5,13,19,29|07
3,7,11,14,30,33|10
4,7,14,22,28,32|4
1,4,6,11,16,21|5
5,7,11,15,21,22|13
1,4,7,20,25,32|10
10,11,20,26,31,32|13
2,3,7,11,19,32|3
1,16,20,22,28,30|14
12,14,15,17,30,32|16
6,7,10,14,16,25|11
1,5,8,17,24,29|2
2,5,7,16,19,32|15
5,13,18,21,24,30|2
2,6,8,24,29,31|13
4,11,12,14,25,30|3
1,6,13,18,23,30|12
2,9,11,18,29,31|10
6,10,12,19,21,24|4
3,7,10,17,18,21|7
3,7,12,17,20,31|7
7,9,16,18,26,31|7
9,16,17,25,26,31|7
3,9,14,15,18,25|7
8,10,18,19,28,30|7
13,14,16,25,31,32|11
6,7,28,30,31,32|7
2,7,16,19,28,33|3
3,5,16,17,30,32|10
1,3,4,10,18,31|10
4,12,25,26,27,32|10
4,6,11,15,25,29|4
6,7,16,18,23,31|4
1,7,8,18,26,27|4
11,14,24,26,28,30|4
1,5,10,13,14,30|4
3,4,8,9,13,25|8
2,7,8,16,17,22|5
11,13,22,23,28,31|14
1,4,9,20,22,27|10
7,9,16,18,21,28|6
3,7,9,24,27,33|6
3,10,12,21,27,28|8
1,2,13,14,23,27|5
4,6,11,17,23,26|4
4,6,10,16,24,26|14
4,6,11,16,26,31|4
5,6,8,14,26,30|15
5,6,8,12,18,28|8
5,6,8,16,24,28|4
5,6,8,18,20,30|10
5,6,8,20,26,30|7


