3,6,9,13,16,17,19,22,25,29|4,8,16
5,14,17,26,27,28,29,33|2,15,16
2,8,11,14,23,26,29,32|9,10,12
2,4,6,12,15,19,23,25,26,28|6,13,15
4,10,12,16,18,19,26,27,30,32|7,13,15
3,4,10,12,16,17,20,23,29,30|2,4,14
3,4,10,12,16,17,23,27,28,29|3,9,10
1,2,3,7,9,12,22,23,30,31|1,13,15
2,6,8,13,16,22,23,29,30,33|2,4,9
3,5,7,8,12,13,16,21,29,32|4,9,14
5,6,7,8,9,14,17,24,30,32|9,12,13
2,4,6,8,13,18,21,24,26,33|2,7,13
3,4,8,12,18,19,20,22,31,32|3,9,12
7,13,14,15,16,18,19,24,27,31|3,13,14
4,8,13,16,17,20,21,27,31,32|9,12,13
1,2,9,10,11,12,16,19,29,33|2,8,16
2,11,12,13,14,19,22,28,30,31|3,12,13
4,6,9,14,19,22,28,30,32,33|2,6,8
4,5,7,10,11,13,22,23,24,26|2,4,6
7,8,17,18,19,26,28,30,31,32|3,9,15
