2,3,6,9,10,13,14,17,20,27|2,9,10
7,8,12,17,18,20,23,26,30,31|9,13,14
4,9,11,14,17,18,19,27,29,32|1,3,4
3,8,9,20,21,22,29,31,32,33|13
3,4,8,10,17,18,19,25,27,29|4,13,16
9,11,21,22,23,24,25,26,31,33|6,10,15
7,10,11,16,20,22,27,28,32,33|9,14,15
5,8,13,18,19,22,23,25,31,32|4,10,13
3,10,15,16,17,18,21,28,30,32|3,10,13
2,11,12,13,20,23,24,26,32,33|11,13,15
2,6,9,12,16,17,20,25,28,30|5,13,16
2,5,8,10,11,14,16,18,32,33|1,13,15
7,9,15,16,17,18,19,22,28,29|5,9,15
2,3,10,19,21,22,24,28,30,32|5,15,16
8,9,10,11,17,19,23,25,27,32|1,13,14
11,12,18,20,21,22,25,29,32,33|1,3,13
6,7,8,15,20,21,24,28,30,31|1,11,13
2,7,11,13,15,17,19,22,26,30|6,10,11
2,3,11,13,15,19,23,27,30,32|13,14,16
3,6,8,12,17,20,23,28,30,32|11,15,16
