2,5,6,8,12,14,16,18,19,20|2,3,15
4,7,8,13,14,19,20,24,29,30|3,7,15
6,7,8,9,12,17,18,27,28,29|3,9,12
2,5,7,9,10,18,23,27,29,32|3,9,15
6,7,8,9,11,12,15,25,29,32|3,8,10
5,8,14,17,22,23,24,27,29,30|10,11,12
5,7,10,13,14,15,17,21,27,30|3,10,15
2,9,13,15,16,20,22,24,26,28|4,9,11
7,8,13,17,18,19,21,25,26,27|10,11,12
2,12,16,19,22,23,25,26,29,31|3,11,16
2,3,7,8,17,18,19,21,22,30|2,7,8
5,12,13,15,16,24,25,26,32,33|8,9,10
1,2,4,7,12,15,18,19,26,27|4,12,13
3,7,8,12,13,14,17,21,29,30|1,13,14
4,5,7,8,10,17,19,24,25,29|1,5,10
2,5,9,13,17,18,22,24,29,31|2,7,8
2,6,9,11,15,20,21,26,27,31|1,8,10
3,4,6,8,10,14,19,24,26,28|3,9,14
5,6,7,12,13,22,27,28,32,33|3,11,15
1,2,4,7,11,13,15,24,26,32|11,12,13
