2,12,13,16,17,24,27,31,32,33|2,7,13
2,6,7,10,13,22,23,24,25,31|8,10,13
2,12,15,17,18,19,20,21,25,27|1,9,16
1,2,9,10,11,12,25,27,30,31|1,3,11
1,2,12,13,17,27,30,31,32,33|1,9,13
2,5,8,9,11,14,23,26,27,33|3,14,15
1,6,12,13,16,17,20,21,27,31|4,7,11
2,5,8,15,18,20,26,27,28,32|2,4,11
4,9,11,18,20,21,23,24,27,30|1,13,14
4,9,10,14,16,18,22,23,27,33|6,10,16
1,3,4,9,11,14,15,26,29,32|1,5,15
1,3,7,11,13,14,23,24,29,31|1,8,13
7,10,13,14,15,16,17,25,26,32|8,9,10
1,8,14,18,20,24,26,27,29,31|9,11,13
2,12,13,16,17,24,27,31,32,33|2,7,13
3,8,9,10,11,12,21,24,27,30|4,8,14
2,9,13,14,17,19,21,27,30,32|4,6,11
1,2,7,11,13,18,21,22,25,28|6,7,10
2,5,6,13,16,17,21,22,27,32|2,4,14
1,2,3,8,11,14,18,22,24,33|1,7,10
