1,4,9,12,21,22,25,27,28,33|4,11,13
2,6,9,11,12,15,18,21,23,32|6,8,12
6,8,9,16,18,22,28,30,32|9,11,13
3,4,6,10,13,17,21,25,26,27|13,14,16
3,8,9,15,19,20,23,24,32,33|3,15,16
2,5,8,12,13,19,22,25,30,31|7,11,13
5,6,7,14,17,18,20,22,28,29|3,9,11
1,5,7,8,13,15,18,21,29,32|1,3,13
2,7,11,13,14,15,17,23,24,33|1,11,13
1,2,6,8,10,12,13,18,29,30|1,8,13
2,7,9,12,13,19,22,27,30,32|3,4,14
2,6,9,11,13,15,18,24,25,28|2,7,14
6,8,9,11,21,23,24,26,28,33|1,5,11
1,6,9,12,19,21,26,27,32,33|1,6,12
2,3,9,12,13,18,19,21,25,29|4,5,13
1,2,3,9,14,22,25,30,31,32|5,9,14
1,5,7,8,9,12,14,19,26,29|5,9,14
5,8,9,10,11,12,15,20,21,24|3,9,13
3,4,10,12,15,19,21,23,24,25|1,2,6
1,5,8,9,13,14,17,26,30,31|3,6,16
