3,4,7,9,10,17,20,23,26,28|1,10,13
1,3,13,14,15,17,19,23,26,28|1,2,11
2,5,6,11,12,17,21,22,26,27|3,6,14
3,5,13,16,19,22,28,31,32,33|3,14,16
2,6,8,10,19,21,23,27,30,32|2,11,16
8,11,19,22,23,25,26,30,31,33|2,3,11
8,10,12,13,15,17,23,26,28,32|3,9,11
5,9,12,13,15,17,19,20,25,31|2,3,7
1,4,9,10,17,22,26,29,30,32|9,13,16
3,7,8,12,17,18,20,24,27,32|1,4,14
4,6,11,14,16,17,22,24,25,26|4,8,9
3,5,9,13,19,20,21,25,27,33|1,3,13
2,3,4,7,8,19,20,23,27,29|3,4,9
4,11,20,22,25,26,27,28,31,32|3,5,9
2,3,16,17,21,22,24,25,27,30|4,7,13
4,6,9,18,19,22,23,25,31,33|11,15,16
1,4,9,13,15,19,20,21,26,31|3,7,15
2,4,5,6,17,20,27,30,32,33|1,2,9
3,9,10,12,21,25,26,27,29,31|3,6,9
3,4,10,19,24,25,27,28,29,32|5,8,15
