03,06,16,28,31,32|15
03,13,14,16,28,29|02
03,06,13,20,21,28|16
02,03,17,18,24,28|10
02,03,08,18,21,28|04
03,04,14,21,27,28|05
03,12,14,17,27,28|07
01,03,08,24,27,29|12
01,03,10,26,27,29|01
03,05,14,16,31,32|03
03,09,10,21,25,32|14
03,05,14,21,25,32|13
03,08,18,25,31,32|11
03,07,10,16,29,30|06
02,03,16,18,27,31|09
03,04,11,25,26,31|08
02,03,11,18,22,27|15
03,04,22,24,27,29|02
03,08,14,21,22,29|16
03,08,22,25,26,27|10
01,05,06,21,25,28|04
01,06,19,28,29,30|05
01,08,09,20,28,31|07
01,09,10,17,20,28|12
05,06,09,21,28,32|01
04,09,11,27,28,33|03
05,07,14,17,24,28|14
05,07,12,23,24,28|13
06,12,19,21,26,28|11
06,07,12,26,28,33|06
06,13,22,27,28,29|09
08,13,15,22,26,28|08
01,09,16,17,29,30|15
01,04,19,20,24,29|02
07,10,12,16,29,32|16
01,05,12,17,29,30|10
01,08,12,26,29,30|04
01,09,10,20,26,29|05
07,10,11,21,29,32|07
06,13,17,24,31,32|12
06,12,13,18,31,32|01
04,09,13,17,32,33|03
04,09,19,23,32,33|14
05,13,14,18,25,32|13
05,09,10,26,27,32|11
05,14,16,21,27,29|06
04,11,19,20,21,25|09
04,11,22,23,27,33|08
05,11,22,24,25,33|15
06,11,14,21,22,29|02
06,09,11,21,22,26|16
05,06,14,21,25,33|10
04,07,11,15,26,27|04
05,14,17,22,24,33|05
04,05,14,24,27,33|07
05,06,13,20,25,27|12
05,06,13,20,22,29|01
05,07,12,14,21,29|03
04,10,13,26,27,29|14
02,09,10,22,26,29|13
05,10,12,13,18,27|11
04,14,20,25,27,29|06
08,09,20,23,25,31|09
04,09,20,23,31,33|08
02,08,15,23,25,30|15
02,05,18,25,30,31|02
