9,11,16,18,25,29|6
5,8,12,13,22,30|12
4,7,10,15,26,30|9
3,8,14,17,23,31|10
6,8,12,17,27,31|7
1,3,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33|1
2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32|1
3,9,11,14,15,17,18,19,22,25,28,29|7,10,13
2,6,10,12,13,14,15,21,25,26,32,33|4,9,14
2,5,9,10,14,15,17,18,19,23,29,32|1,6,16
1,6,8,10,11,13,15,19,22,25,27,30|3,8,12
2,8,10,11,14,15,18,19,23,28,29,32|1,3,14
2,4,6,8,9,12,13,19,25,26,30,33|2,4,11
9,10,11,12,15,18,21,23,25,27,29,30|2,3,12
2,3,10,13,15,20,25,26,29,30,32,33|7,9,11
1,2,3,4,11,12,15,16,20,22,28,33|4,10,16
1,2,5,16,22,24,25,26,28,30,32,33|2,6,15
5,6,8,9,10,15,16,18,19,21,32,33|5,12,13
1,2,3,8,9,11,14,15,20,25,26,33|4,10,16
3,5,16,20,21,23,25,26,29,30,32|33,2,9,11
1,2,3,10,19,25,26,28,30,31,32,33|2,12,13
1,2,3,8,9,11,12,14,20,23,26,32|4,13,15
1,3,4,11,12,13,14,15,22,23,28,31|7,8,9
6,8,10,12,16,20,22,24,25,28,29,30|7,10,13
2,3,7,10,12,14,17,22,23,28|2,7,15
1,2,3,4,10,13,14,17,22,23,25,28,29,31|3
3,9,10,11,12,20,23,25,26,29,31|3,7
2,7,10,11,13,15,18,19,22,25,30|13,14
4,5,7,9,10,24,25,27,30,32|1,2,3,6,7,8
4,9,13,14,15,19,24|3
2,3,11,21,30,31,32|7
2,6,12,14,19,29,31|7
2,6,8,14,19,29,31|3
1,6,15,19,22,23,24,25,29|11
1,3,4,6,10,17,20,22,26,27,30,32|1,7
2,4,7,10,14,15,16,20,21,23,28,29|13
2,4,7,8,11,14,18,19,21,23,27|10,13
1,4,5,10,11,17,25,27,29,31,33|6,13
2,4,7,10,11,17,22,23,27,31,33|13
7,9,11,15,23,26,30|8,3
7,8,9,11,16,25,30|8
10,11,14,16,23,24,25,30|8
3,10,18,21,22,27,30|12
7,9,20,21,22,25,30|12
9,12,15,23,31,32,33|13
7,15,17,22,25,29,33|15
15,17,19,23,25,29,33|14
6,10,11,15,20,30,33|5,7,13
6,10,11,15,20,30,32,33|13
3,5,10,11,13,14,16,19,22,24,25,28,31,32|1,13
9,10,11,12,13,14,16,18,19,24|13
8,9,16,18,21,22,24,26,27|13
2,6,8,9,15,16,20,21,23,25,28,33|2,13,15
3,8,11,16,17,21,22,27,32,33|4,7,14
3,5,8,9,11,13,17,19,20,24,27,28,29|9,14
2,6,9,10,14,15,18,19,20,28,29,32|3
1,3,5,6,7,13,14,21,23,24,25,30|10,15
2,5,6,10,12,21,24,25,26,29,30|9
1,7,22,23,24,29,30|6
3,10,15,17,22,25,28,32|8,13
3,6,10,11,15,16,19,29,30|9,11
1,6,15,17,20,22,25,32|13
1,5,10,11,15,20,22,24,25,26,29,30,33|1,2,3
1,7,10,15,23,31,33|4
2,9,10,12,20,22,23,33|1,16
2,4,12,19,20,23,25,32|11
4,5,16,19,23,27,29|8
10,11,19,21,22,29,30|11
7,8,11,12,21,26,29|2,11,13
7,8,10,11,12,21,26|11,13
11,17,20,22,25,28,30,33|13
2,10,11,19,20,21,25,29,30,32,33|3
2,5,8,9,14,16,17,21,22,25,33|3
4,7,8,9,14,15,16,19,26,29|4
9,11,13,14,17,20,24,32|2,6,12,16
1,9,10,13,19,21,22,27,29,31|6,7,8
2,4,8,10,15,18,20,21,29|4,7
12,18,21,23,25,26,31|13
10,11,15,19,25,27,28|14
3,4,5,6,7,15,29,30,32|9,11
1,2,3,6,9,11,14,18,20,32,33|14
6,12,13,15,25,27,30|14
11,15,20,25,28,29,30|8
7,12,15,19,22,24,31|4,7
2,16,21,22,27,30,32|10,14
1,2,3,5,6,8,9,10,11,12,13,14,15,16,18,19,20,22,23,25,26,28,29,32,33|2,3,6,7
2,3,4,6,7,8,9,11,14,15,16,17,18,20,21,22,23,25,26,27,28,30,31,32,33|2,11,16
3,5,7,8,10,11,13,14,15,16,17,18,20,21,22,23,24,25,26,27,28,29,30,31,32|1,3,7
1,3,4,9,10,12,13,14,15,16,17,18,18,20,21,22,23,24,26,27,28,29,30,31,33|3,9,16
1,3,4,5,6,7,10,11,12,13,14,16,17,20,21,22,24,26,27,28,29,30,31,32,33|7,12,14
2,3,4,5,6,7,8,9,10,11,12,14,16,17,19,20,23,24,26,27,28,29,30,31,33|1,5,16
1,2,3,4,5,6,7,8,13,14,15,16,17,19,20,21,22,23,24,25,26,27,28,29,31|1,8,13

