03,08,16,17,22,27|14
05,06,16,17,27,30|01
02,09,16,17,22,31|10
02,03,17,25,28,32|08
03,09,12,17,31,32|13
06,15,17,25,26,31|07
03,06,08,17,28,30|09
03,04,06,17,27,28|06
01,05,06,17,29,30|11
06,10,11,17,26,33|04
02,03,08,16,31,32|12
02,03,16,18,25,32|02
06,13,17,20,26,28|16
08,15,16,19,27,30|03
06,07,08,16,25,33|15
04,06,11,16,26,27|05
05,09,14,16,22,29|14
05,11,16,18,21,30|01
05,07,16,22,23,30|10
03,04,19,25,26,32|08
03,04,07,24,25,32|13
02,12,19,24,25,32|07
05,09,14,16,23,28|09
07,16,20,23,28,30|06
03,06,07,11,25,32|11
04,05,11,27,32,33|04
04,13,19,24,26,32|12
04,06,19,21,24,32|02
03,07,08,11,24,32|16
03,07,09,14,23,32|03
03,06,07,15,28,32|15
02,03,08,19,25,28|05
01,03,08,18,25,31|14
03,10,13,28,29,32|01
05,12,21,25,26,31|10
06,07,20,22,25,33|08
03,12,14,19,25,28|13
04,09,20,25,27,31|07
04,06,13,25,26,27|09
01,08,18,19,21,30|06
08,15,19,21,22,31|11
05,15,22,25,26,31|04
01,07,14,24,25,30|12
01,03,08,22,26,29|02
01,06,08,27,29,30|16
06,11,19,20,21,26|03
03,04,11,15,21,26|15
04,11,22,23,27,29|05
04,09,22,27,29,33|14
03,07,14,22,27,29|01
01,04,05,23,24,29|10
04,06,11,22,26,31|08
02,03,06,20,21,28|13
05,10,21,22,23,29|07
09,10,14,21,22,29|09
02,03,09,20,27,28|06
01,03,10,20,28,29|11
05,06,07,11,30,33|04
02,06,11,28,29,30|12
06,12,13,28,29,33|02
02,03,18,22,26,29|16
03,07,18,22,29,30|03
01,05,18,26,29,30|15
05,06,13,18,31,33|05
06,13,14,28,29,31|14
