02,05,06,13,25,32|02
02,04,13,22,24,27|14
02,04,13,24,25,27|10
02,07,12,24,25,27|12
02,09,15,16,20,27|09
02,03,08,19,25,28|07
02,03,19,25,26,28|15
02,05,18,24,26,31|05
02,09,16,17,24,27|06
02,03,06,21,22,28|08
01,11,12,17,19,28|16
06,10,11,17,24,33|11
06,08,11,22,30,33|04
04,06,11,18,19,26|13
06,11,16,27,29,30|03
06,12,13,27,28,32|01
05,06,13,21,25,32|02
03,13,14,19,25,32|14
05,12,13,18,32,33|10
06,08,15,17,31,32|12
03,07,14,15,23,32|09
04,09,17,19,32,33|07
03,05,10,17,25,32|15
04,05,16,27,29,32|05
03,08,10,22,27,32|06
03,08,19,21,22,32|08
05,09,20,21,28,32|16
03,13,14,15,21,28|11
08,13,15,21,22,29|04
04,13,15,16,23,27|13
06,13,17,28,29,30|03
04,06,13,27,29,30|01
01,03,14,15,26,31|02
06,13,16,20,28,29|14
03,13,21,22,28,29|10
03,04,13,14,22,27|12
01,03,14,17,28,31|09
01,10,20,27,28,29|07
01,05,10,12,27,29|15
01,03,19,20,24,28|05
03,06,08,15,22,26|06
01,04,05,17,23,30|08
01,05,06,14,28,29|16
04,06,07,23,24,33|11
05,08,20,21,24,25|04
06,07,15,16,26,31|13
04,08,15,17,22,27|03
04,07,08,15,22,29|01
07,08,15,21,23,30|02
04,12,19,24,26,27|14
05,14,16,21,24,26|10
05,09,14,16,24,27|12
04,07,22,24,26,27|09
04,05,07,26,29,33|07
04,05,06,17,31,33|15
04,07,12,14,28,33|05
04,07,10,12,29,33|06
04,06,19,20,25,27|08
05,08,16,22,23,30|16
04,05,09,17,22,26|11
05,06,09,21,22,26|04
05,06,16,17,26,31|13
04,05,16,23,27,30|03
04,05,06,21,23,28|01
04,05,09,14,21,27|02
03,07,10,21,22,29|14
04,06,09,26,31,33|10
04,05,10,18,26,27|12
03,05,22,26,27,29|09
