03,04,09,17,22,27|01
03,08,09,16,31,32|14
05,09,13,18,20,27|13
02,09,11,16,22,29|10
02,09,11,22,27,29|02
04,09,11,20,27,33|05
02,09,11,16,27,29|07
08,09,19,21,22,30|15
05,09,10,21,26,30|03
05,08,09,21,22,26|06
06,09,21,22,26,31|04
05,09,10,17,25,32|12
02,05,09,16,26,27|11
08,09,20,22,27,31|16
02,07,09,17,20,28|08
04,09,20,26,31,33|09
02,09,16,23,27,28|01
04,08,09,19,31,32|14
08,09,12,14,23,28|13
03,05,18,26,31,33|10
03,11,14,17,18,28|02
02,03,13,18,25,28|05
03,04,05,13,27,30|07
03,10,11,17,22,27|15
03,06,19,21,22,29|03
03,08,20,21,22,28|06
03,10,17,19,32,33|04
01,03,14,17,28,29|12
03,08,10,17,28,32|11
03,05,14,17,27,28|16
03,10,14,25,26,32|08
03,04,15,16,27,32|09
03,12,14,19,24,28|01
03,04,16,24,27,29|14
03,06,14,28,29,32|13
03,13,14,25,28,29|10
03,04,14,19,26,27|02
05,11,18,21,25,26|05
03,08,15,16,31,32|07
07,16,17,18,23,30|15
05,13,18,21,23,30|03
02,04,05,18,21,30|06
04,13,18,22,23,29|04
02,07,15,18,30,31|12
05,08,12,13,18,28|11
05,13,18,20,25,31|16
04,13,18,20,23,25|08
04,11,12,26,27,33|09
07,08,13,22,29,30|01
04,13,22,27,29,30|14
04,05,13,17,22,30|13
05,13,16,28,29,30|10
06,11,20,25,27,33|02
06,07,11,25,28,33|05
07,16,19,21,30,32|07
01,04,19,26,27,30|15
05,15,16,20,27,30|03
01,06,16,17,20,30|06
04,08,15,22,27,29|04
05,10,22,26,27,33|12
07,14,17,21,22,29|11
05,10,17,22,24,33|16
05,13,16,27,29,32|08
01,04,05,23,24,29|09
02,05,12,25,26,27|01
05,06,14,17,21,25|14
04,05,17,24,25,32|13
04,05,06,26,29,33|10
07,15,16,20,22,27|02
05,07,08,23,24,33|05
04,05,06,21,23,28|07
04,14,15,24,27,29|15
07,10,19,20,21,29|03
01,06,19,20,28,29|06
04,13,17,20,27,28|04
06,07,12,21,23,28|12
04,13,14,15,23,31|11
01,08,20,23,24,28|16
02,07,12,23,24,28|08
04,14,15,25,26,31|09
07,14,15,16,26,31|01
04,06,19,25,27,32|14
04,12,13,19,23,32|13
