6,9,10,11,12,16,20,21,29,30|3,9,12
1,7,9,10,20,22,25,27,28,29|1,3,6
2,3,4,9,11,15,16,19,25,28|5,7,8
3,8,9,11,12,13,16,27,30,31|2,11,15
4,7,16,17,21,23,25,27,31|1,10,11
1,5,7,13,14,16,22,25,27,31|3,5,7
3,10,11,14,15,20,21,24,26,32|1,3,8
3,8,9,10,12,14,17,18,22,23|4,5,16
5,6,19,20,22,25,27,28,29,30|3,5,9
1,9,15,18,19,23,28,30,32,33|2,3,4
4,7,9,13,16,18,20,25,29,31|11,12,13
1,4,9,13,16,22,26,27,30,32|2,12,13
1,2,4,7,8,11,12,20,21,22|1,4,7
2,4,7,11,13,18,19,22,25,31|2,5,7
2,4,5,10,15,18,22,23,31,32|1,7,9
1,4,13,20,21,22,23,25,29,31|3,9,12
5,8,9,11,12,14,17,18,21,31|2,7,15
1,3,5,10,11,15,19,22,25,28|12,14,15
6,9,10,11,12,13,19,20,31,33|1,13,14
4,5,8,9,10,17,24,26,27,30|4,5,11
