3,7,8,10,12,13,14,16,27,30|3,9,15
5,6,15,16,19,20,26,28,29,31|3,5,9
4,11,14,15,17,21,23,25,27,29|9,10,16
2,3,9,13,17,21,27,29,30,33|1,7,13
6,9,10,11,12,17,18,22,32,33|6,7,10
5,6,10,14,15,16,21,24,26,28|5,7,10
2,12,15,18,19,20,25,26,31,33|2,12,14
3,5,8,10,11,21,25,27,28,33|9,10,11
5,11,14,16,18,21,23,25,27,30|7,9,11
3,4,8,14,15,16,20,22,23,26|4,12,14
2,3,6,8,11,12,15,27,30,33|6,11,12
5,6,7,10,14,15,16,19,24,26|2,8,10
3,7,9,12,15,18,21,23,25,26|3,9,12
1,2,9,11,15,18,21,22,24,32|4,5,15
1,3,7,8,10,14,19,22,26,29|2,7,10
6,10,18,22,24,25,26,30,31,32|7,8,9
2,5,7,9,10,13,14,15,25,28|11,12,13
2,5,8,10,11,13,14,24,27,31|1,3,10
2,10,13,18,19,22,23,27,31,33|5,7,9
7,8,12,14,19,20,21,25,29,33|5,8,12
