01,06,07,16,29,30|10
03,06,10,11,29,32|08
03,05,06,21,22,29|04
04,06,07,11,29,32|11
02,06,13,22,28,29|16
06,07,12,15,26,29|02
06,08,22,23,29,30|07
03,06,14,25,26,28|06
01,06,14,23,25,28|05
03,06,08,22,25,31|01
06,07,17,20,25,28|03
03,06,14,17,28,30|14
02,06,12,13,19,28|13
06,09,11,16,27,32|15
06,13,16,17,20,28|09
06,07,12,18,26,31|12
06,11,14,16,27,30|10
02,06,08,15,22,27|08
06,09,11,14,21,28|04
02,04,06,15,26,27|11
03,04,14,26,27,29|16
03,10,11,22,27,29|02
01,09,14,16,20,29|07
01,05,09,16,29,30|06
01,05,16,17,29,30|05
08,09,22,23,29,31|01
07,10,17,26,29,30|03
08,15,21,22,27,29|14
04,10,13,26,27,29|13
07,12,13,18,22,29|15
09,10,12,13,23,29|09
04,14,15,24,27,29|12
04,09,13,17,32,33|10
04,07,19,24,26,33|08
04,09,14,23,32,33|04
01,03,12,14,25,28|11
05,13,14,22,28,33|16
05,14,19,21,22,25|02
05,13,16,18,25,27|07
03,09,20,25,27,32|06
02,03,13,18,25,28|05
03,07,12,14,25,26|01
03,08,09,18,25,31|03
04,05,13,18,25,32|14
07,12,14,23,25,28|13
02,05,18,20,25,31|15
01,09,19,20,21,28|09
03,04,19,22,26,27|12
03,04,14,24,27,32|10
04,07,15,16,27,32|08
05,10,19,21,23,32|04
03,12,14,26,27,28|11
03,05,14,16,22,31|16
02,03,16,18,20,27|02
07,12,17,19,24,30|07
05,09,11,12,31,32|06
05,09,16,28,31,32|05
05,10,12,13,27,28|01
04,13,14,15,27,30|03
02,07,13,15,28,30|14
02,09,16,18,23,27|13
05,15,16,17,20,27|15
04,10,17,22,26,27|09
05,12,13,22,23,28|12
07,08,09,20,22,31|10
04,07,09,18,23,31|08
05,08,14,21,22,31|04
