7,10,19,23,27,28,29,30,31,32|5,9,11
1,2,5,6,8,14,16,23,28,31|4,6,11
3,6,9,10,13,19,22,25,26,32|2,6,12
3,11,15,16,17,20,27,28,29,32|1,3,5
2,7,8,9,12,18,19,22,23,28|1,8,14
3,4,5,6,11,19,21,22,28,29|2,14,16
8,9,10,11,14,16,18,24,32,33|3,7,13
2,4,8,10,15,17,22,23,27,31|2,4,7
2,5,10,12,16,21,23,26,27,29|1,12,16
1,4,5,10,19,20,23,27,29,32|9,11,12
3,8,9,14,15,17,21,22,28,32|1,6,12
5,7,8,9,10,21,27,28,30,32|3,9,16
2,4,8,10,13,15,16,21,23,30|5,6,7
3,4,10,13,16,17,21,27,30,31|7,11,16
2,6,7,8,9,14,15,20,30,31|6,8,14
1,7,10,15,16,18,20,24,27,32|2,3,10
1,6,15,17,18,22,23,25,30,32|5,9,16
4,7,10,11,12,13,16,17,22,24|1,11,13
3,4,7,11,12,14,19,20,26,30|2,5,15
1,3,10,12,19,20,21,26,29,32|4,8,14
