1,10,12,14,17,19,22,27,29,31|3,7,16
3,7,12,13,17,19,26,30,32,33|3,5,12
6,10,13,14,15,18,20,22,24,28|6,7,9
4,5,6,10,16,21,22,26,27,30|1,4,15
7,10,11,12,17,24,27,30,31,33|11,13,15
1,5,12,13,19,20,24,26,30,33|2,5,8
5,8,9,14,16,23,24,27,29,31|6,12,14
4,5,12,18,20,22,23,28,31,32|2,4,14
1,5,10,11,12,17,20,21,23,28|3,8,9
2,7,11,16,17,24,25,26,30,31|5,11,12
2,4,8,14,15,16,25,26,27,32|3,9,12
5,6,11,12,13,24,25,26,30,32|4,6,8
3,7,11,15,19,20,25,27,28,30|10,12,13
2,6,8,14,15,19,20,26,28|9,13,16
1,3,5,7,8,22,23,24,25,32|4,5,16
3,8,16,17,19,23,24,29,30,33|1,12,14
5,6,8,9,11,12,14,15,19,20|4,5,6
2,10,11,17,18,20,22,26,29,32|3,6,9
6,8,9,12,18,24,26,27,31,32|4,10,13
2,4,7,11,12,14,21,22,23,27|5,15,16
