3,10,11,12,15,16,21,22,27,28|1,11,15
2,5,6,8,11,12,19,26,32,33|9,14,15
1,5,19,20,21,24,26,28,29,32|1,3,13
2,4,6,7,15,19,24,29,32,33|8,9,16
5,12,14,16,19,21,22,28,30,33|4,9,10
4,8,12,14,19,21,23,31,32,33|1,3,14
2,7,9,13,15,16,17,19,26,28|7,14,16
5,12,13,14,18,20,26,27,29,32|10,11,16
6,10,12,15,18,21,22,27,28,31|10,11,16
1,2,3,4,7,12,14,16,21,28|8,13,15
4,5,9,12,14,19,23,25,28,30|4,14,16
1,7,8,9,10,12,13,19,22,25|2,5,12
2,5,6,7,8,12,18,27,31,33|2,12,14
1,7,9,10,14,15,18,23,26,32|4,5,6
4,9,11,14,19,21,22,23,29,32|4,9,13
2,4,5,12,13,16,18,21,22,23|7,10,13
2,4,5,11,12,16,17,23,26,29|7,13,16
2,7,9,15,16,17,20,25,30,31|6,8,14
1,2,3,4,9,21,22,23,28,30|1,12,13
2,9,10,12,19,20,23,25,28,29|3,4,12
