23,24,25,26,27,28,29,30,31,32|1,5,9
3,6,8,9,10,11,17,23,29,32|3,4,16
3,5,7,13,15,18,21,22,23,31|2,5,7
6,10,13,15,21,23,25,29,30,32|5,14,16
1,3,4,6,9,12,14,25,28,29|1,4,6
4,9,11,18,20,21,25,26,30,32|4,12,15
5,7,9,11,12,17,24,26,28,29|7,9,10
6,11,16,17,19,21,23,24,26,27|1,7,8
5,7,11,22,23,24,28,29,30,31|12,13,14
7,9,11,16,19,20,24,27,29,31|3,4,14
1,6,13,18,19,23,24,26,28,30|2,8,11
3,7,9,13,19,23,24,28,29,30|1,6,8
1,7,12,15,16,17,21,23,29,30|7,8,15
3,6,13,17,18,23,24,27,28,30|1,2,7
1,5,6,9,12,14,20,23,25,31|1,4,5
5,8,9,10,12,17,18,23,25,31|3,9,13
7,9,10,14,15,19,23,25,26,27|6,7,9
6,12,13,18,19,22,26,29,31,33|9,13,15
3,6,7,13,14,15,19,22,29,31|3,6,13
2,3,4,5,11,20,21,25,31,33|11,13,16
1,2,3,5,11,13,14,25,26,28|9,10,11
