9,12,17,18,19,20,23,28,29,30|6,7,13
5,9,13,14,16,18,19,20,23,27|10,11,12
11,12,16,20,21,22,30,31,32|7,8,16
1,3,5,9,15,20,25,26,29,30|6,8,11
5,6,12,15,16,18,19,22,31,32|5,7,9
4,9,13,14,16,18,19,25,29,30|7,8,10
3,5,9,10,15,17,18,25,28,31|1,4,13
3,4,7,10,14,19,21,23,25,26|3,4,8
2,4,7,8,9,13,15,16,19,20|11,12,13
5,9,10,16,20,23,26,28,29,32|7,11,15
3,10,13,19,20,23,25,29,32,33|2,3,12
4,12,14,15,18,21,22,28,29,30|5,6,12
3,4,5,8,9,14,17,23,26,30|8,11,16
2,5,7,9,19,23,24,26,27,32|5,9,15
4,8,15,22,24,26,27,30,31,32|3,13,14
1,3,4,8,14,27,28,29,30,31|3,9,15
5,7,11,19,22,24,26,27,28,30|3,5,15
5,9,11,15,16,18,19,23,26,27|3,7,11
3,9,10,12,13,25,27,29,30,33|5,9,11
3,12,18,21,24,25,28,31,32,33|1,3,6
