8,11,13,15,17,21,22,23,29,31|4,9,13
1,4,9,11,12,16,26,29,30|1,12,16
2,7,9,12,19,21,26,29,30,31|3,7,10
3,9,10,12,14,17,19,22,23,25|1,3,7
8,10,13,14,18,19,24,28,31,33|1,12,15
4,11,18,19,20,21,22,24,30,33|4,14,16
7,10,14,17,22,24,26,27,29,31|5,11,13
12,14,19,21,22,24,25,26,29,31|7,8,10
4,5,6,7,14,15,16,28,31,33|14,15,16
1,3,5,7,8,9,13,15,24,26|1,9,12
2,6,8,10,16,18,22,23,26,32|7,8,10
3,6,9,10,11,17,19,21,22,28|3,14,15
4,6,8,10,12,18,19,21,23,26|4,11,16
7,10,17,18,21,22,23,28,31,32|10,14,16
1,2,3,4,7,13,14,18,20,27|3,9,16
2,6,8,11,14,21,22,27,28,30|4,5,10
3,5,13,14,15,19,22,23,25,29|6,10,15
3,12,13,17,19,22,26,29,33|1,9,11
2,4,6,16,17,21,23,24,28,29|5,7,8
7,10,13,20,23,24,26,29,32,33|9,14,15
