1,3,4,6,10,11,14,22,27,28|3,4,9
16,17,18,19,20,25,26,31,32,33|2,10,15
5,6,13,15,19,21,24,29,30,32|9,14,15
4,6,19,20,22,26,27,28,29,30|1,11,13
5,6,10,12,15,18,22,24,29,32|4,9,13
5,7,9,10,17,19,22,26,29,30|12,15,16
7,8,9,11,15,17,18,24,26,29|3,9,15
3,9,12,20,23,25,26,27,29,33|5,14,15
6,10,12,13,18,20,21,22,23,33|7,8,12
3,4,8,9,12,14,19,26,30,32|9,12,15
2,4,8,9,10,14,16,17,25,33|11,12,15
2,4,5,14,15,16,17,19,22,28|3,9,15
3,4,11,14,16,17,18,29,31,32|10,15,16
5,7,11,14,16,20,21,25,30,32|1,3,4
6,9,13,17,22,24,26,27,29,32|4,6,14
1,7,12,15,18,23,24,27,30,31|8,13,14
3,6,7,9,10,11,20,27,28,29|3,9,13
2,3,11,12,16,17,22,26,28,31|1,4,13
1,2,5,8,12,15,18,20,28,29|12,13,16
3,7,8,10,12,13,14,19,24,27|4,9,15
