6,7,13,14,15,19,20,23,25,27|5,9,15
3,5,8,13,14,16,17,19,23,30|3,9,10
7,10,12,13,16,17,19,21,31,33|12,14,15
4,13,14,15,16,17,18,19,20,32|3,13,15
3,5,8,15,16,18,21,24,25,33|3,8,16
3,4,9,12,15,18,22,27,31|1,6,7
2,4,5,9,12,15,17,24,26,31|5,7,11
9,10,11,13,19,22,25,29,31,33|6,10,16
3,5,8,12,13,14,21,22,23,27|3,4,8
1,4,11,14,18,21,23,26,30,31|1,12,16
3,7,8,11,14,17,18,19,22,25|6,15,16
3,6,9,13,14,18,19,20,26,32|9,13,15
1,3,6,8,11,14,18,22,25,31|6,10,16
3,6,10,14,16,17,21,25,29,30|4,9,15
1,5,8,14,16,18,25,29,30,31|14,15,16
1,2,11,12,18,19,21,27,28,29|3,4,13
7,8,14,18,19,20,25,26,29,31|7,10,12
1,2,7,10,11,21,22,24,26,27|5,8,16
4,7,8,9,12,13,14,20,27,30|4,14,16
2,3,6,8,12,13,19,24,25,30|5,10,11
