6,9,10,14,16,18,22,23,24,29|1,3,6
1,7,9,10,13,14,19,26,27,28|1,10,11
2,4,6,9,10,18,23,25,26,27|4,9,12
3,7,8,9,11,12,16,18,22,25|2,6,10
3,6,11,12,15,18,22,26,30,31|9,13,15
2,7,9,11,13,15,17,18,24,30|1,5,7
3,4,5,6,13,14,15,22,23,24|5,6,9
11,12,13,19,22,25,26,27,28|11,15,16
5,8,9,22,24,28,29,31,32,33|8,9,10
5,8,9,10,12,14,18,26,31,32|7,15,16
1,4,6,11,20,23,24,26,28,29|5,15,16
4,8,11,12,13,15,17,23,28,29|5,7,14
1,3,4,8,12,13,15,21,28,31|3,10,16
1,3,10,11,12,15,21,22,28,29|1,11,15
4,5,6,19,20,21,22,23,29,30|3,4,5
3,5,6,13,14,15,20,21,23,27|7,9,12
1,3,5,10,12,13,16,23,24,28|3,7,9
3,5,13,14,16,17,20,21,24,31|8,11,14
6,8,10,12,14,15,17,22,23,30|4,6,10
2,4,7,10,12,14,19,23,26,30|5,10,12
