8,10,12,15,16,17,25,30,31,32|2,5,12
3,4,9,14,15,19,25,26,27,29|5,9,11
6,10,11,13,14,15,17,21,23,25|8,9,11
1,4,7,10,12,14,21,22,27,29|3,4,12
2,5,8,13,14,16,17,22,26,28|3,5,8
3,4,6,8,9,12,13,19,22,27|1,4,7
7,8,12,18,20,21,23,29,32,33|5,8,9
3,5,6,7,8,9,11,13,17,26|3,7,16
7,8,11,13,14,17,20,25,31,33|4,10,12
2,4,6,10,12,15,19,23,25,32|4,9,15
1,4,5,7,10,11,13,16,28,30|2,13,14
4,13,14,15,16,17,18,24,28,30|8,11,12
1,5,6,12,16,20,25,26,28,30|3,8,16
6,7,10,16,17,19,21,24,27,31|10,11,12
7,13,14,17,19,20,22,23,29,32|9,12,13
4,6,8,12,13,19,25,28,29,30|3,9,15
8,14,17,20,21,23,27,30,31,33|7,9,15
3,6,9,15,17,20,23,26,28,30|3,7,13
3,6,7,12,17,23,26,27,28,29|1,3,14
2,7,8,11,12,13,14,15,30,31|1,10,14
