07,16,17,18,23,30|02
04,09,14,18,31,33|14
04,05,18,22,26,27|01
01,05,18,20,25,31|16
05,08,18,24,31,33|11
05,13,14,18,29,33|05
05,12,13,18,26,30|04
05,13,18,22,24,29|03
03,05,17,18,22,26|10
07,14,16,18,21,31|09
02,10,13,16,18,27|13
04,05,17,23,30,33|15
01,05,16,17,23,30|07
06,15,17,20,23,31|08
02,08,15,22,23,31|12
08,12,14,15,23,31|06
07,14,15,23,28,32|02
09,12,13,23,28,29|14
08,09,22,23,25,31|01
07,12,14,23,25,29|16
07,12,16,23,28,29|11
03,12,13,23,25,28|05
04,06,11,16,26,33|04
04,05,06,11,28,33|03
04,09,20,25,31,33|10
04,06,11,22,26,27|09
04,05,06,13,30,32|13
04,05,12,13,27,33|15
04,05,06,25,27,33|07
04,13,20,24,25,27|08
03,04,07,17,22,30|12
01,06,20,28,29,30|06
01,05,08,19,29,30|02
01,09,12,14,27,31|14
01,08,09,15,22,31|01
01,09,20,26,28,29|16
01,07,16,20,29,30|11
01,06,08,22,29,30|05
06,09,11,17,20,28|04
02,11,15,25,26,27|03
01,03,14,19,21,28|10
08,09,15,17,22,31|09
03,09,15,16,31,32|13
08,14,15,20,22,31|15
05,15,16,17,20,30|07
06,11,17,21,28,30|08
02,03,14,15,21,28|12
06,13,15,26,27,28|06
05,06,19,21,28,30|02
05,13,16,19,30,32|14
05,09,12,13,22,31|01
03,06,17,20,22,28|16
06,07,14,20,28,29|11
03,09,10,21,22,29|05
02,09,14,16,27,30|04
05,14,21,24,25,26|03
05,06,21,22,26,30|10
05,08,14,21,22,31|09
05,07,14,21,29,30|13
03,05,14,17,22,28|15
05,06,13,24,25,31|07
05,10,22,26,27,30|08
05,12,13,27,29,30|12
05,10,12,13,27,28|06
05,06,14,16,21,29|02
08,13,16,22,24,29|14
02,12,13,16,27,28|01
03,08,10,13,25,32|16
02,06,13,28,29,30|11
08,13,22,24,27,31|05
02,03,08,25,28,31|04
06,07,10,21,29,30|03
03,07,08,22,24,27|10
06,07,13,17,28,33|09
03,06,14,17,31,33|13
06,07,12,25,32,33|15
03,06,08,17,28,30|07
03,07,14,22,28,29|08
