2,5,10,14,15,26,28,29,30,31|4,15,16
2,12,15,17,24,27,29,30,31,32|9,12,13
1,9,12,14,15,19,21,22,27,32|1,2,10
3,4,8,9,13,14,18,24,27,33|3,9,11
3,5,13,14,18,19,22,24,25,28|5,14,16
8,13,14,19,20,21,22,23,24,28|1,3,15
2,3,4,6,16,17,25,30,31,33|11,12,13
3,4,10,11,13,19,22,23,24,31|9,12,15
3,4,9,13,15,18,19,22,28,31|1,4,5
5,7,10,12,13,15,16,17,18,26|3,4,15
2,4,7,8,17,18,24,25,31,32|1,4,5
2,5,7,12,13,16,19,23,27,30|2,3,7
3,7,9,12,15,18,21,23,25,28|4,7,11
2,5,7,12,13,14,17,27,28,31|7,9,14
1,4,5,8,9,19,21,25,30,32|6,8,10
1,4,5,7,10,11,13,23,26,30|2,12,15
1,6,10,13,15,17,20,23,25,30|3,4,9
8,9,10,11,12,14,16,20,26,32|3,4,7
