04,05,13,24,25,27|07
03,05,16,25,27,32|04
04,05,10,22,27,33|15
05,09,10,13,22,27|08
05,09,12,22,26,27|03
03,05,10,24,27,32|12
05,06,13,14,18,27|02
05,10,17,25,26,30|01
02,05,16,25,26,30|13
05,08,16,22,23,30|06
05,06,13,17,22,26|16
05,07,17,18,26,30|10
05,07,10,26,29,33|09
04,05,06,12,31,33|11
04,05,09,13,22,29|14
05,06,11,13,24,32|05
04,05,10,18,26,29|07
05,06,15,24,26,31|04
05,07,12,16,21,30|15
02,11,15,25,26,27|08
06,11,20,25,27,31|03
04,13,15,23,26,27|12
07,11,12,23,24,27|02
02,03,10,17,27,28|01
02,09,16,27,30,31|13
02,04,15,22,26,27|06
09,10,13,16,27,29|16
04,10,15,26,27,29|10
03,10,16,20,27,29|09
03,04,10,17,25,32|11
04,06,13,20,23,25|14
03,08,18,25,31,33|05
02,03,13,18,25,32|07
07,15,17,22,23,30|04
03,12,18,25,26,31|15
01,04,20,24,25,29|08
07,10,20,21,25,29|03
07,09,11,12,23,32|12
07,08,10,12,23,32|02
08,13,15,16,23,31|01
04,08,12,23,31,32|13
04,09,14,15,23,32|06
06,09,10,17,32,33|16
08,13,14,15,23,28|10
04,07,13,23,24,32|09
07,10,17,18,26,32|11
03,11,14,17,18,28|14
06,11,19,24,32,33|05
04,09,11,24,31,33|07
07,11,16,18,22,29|04
08,15,18,20,22,31|15
03,10,16,19,32,33|08
02,04,13,18,31,32|03
02,03,08,24,31,32|12
03,11,14,16,24,29|02
08,11,12,18,24,31|01
02,07,15,16,21,30|13
02,12,13,16,28,29|06
02,04,13,28,29,30|16
03,12,14,15,26,31|10
03,07,16,18,29,30|09
08,12,13,19,24,29|11
06,12,13,28,31,32|14
03,07,14,18,31,32|05
07,12,14,18,29,31|07
