3,5,6,11,16,18,24,25,29,31|8,9,10
5,7,10,14,16,18,26,29,31,32|3,9,13
1,2,9,10,11,17,19,23,24,33|6,9,15
7,10,12,16,18,23,24,26,30,31|13,15,16
8,9,10,16,19,22,23,24,31,33|13,14,15
2,3,6,7,8,13,15,17,24,31|1,5,14
4,10,12,13,17,18,20,22,24,25|9,11,15
3,7,8,13,20,23,24,29,31,33|1,5,16
2,4,6,8,11,15,20,27,31,33|7,10,12
1,6,7,13,16,17,18,21,24,32|6,7,12
1,5,9,10,16,18,19,20,21,27|1,3,6
1,3,4,8,9,16,20,21,26,31|1,12,13
2,4,13,14,19,21,22,24,30,33|2,3,11
2,3,6,7,12,16,17,25,27,32|4,6,16
2,5,8,9,11,21,22,25,27,31|8,13,16
6,9,14,15,21,22,24,25,27,31|1,7,16
4,5,8,16,17,19,24,26,27,33|3,6,16
1,3,4,7,8,19,20,22,23,26|9,10,12
2,6,13,15,16,17,21,22,28,33|7,8,9
4,5,6,7,9,11,22,23,27,33|5,11,13
