5,6,15,16,20,22,23,27,30,33|7,8,12
2,4,8,10,21,23,24,26,28,30|7,9,13
3,5,8,10,15,17,26,27,30,31|8,9,11
2,3,8,11,12,15,16,22,26,27|5,11,13
3,5,7,16,22,26,27,28,29,33|5,7,12
1,6,8,9,10,11,12,14,16,31|11,12,15
2,7,10,12,16,20,21,28,29,32|1,9,12
8,10,12,18,21,22,26,28,31,33|6,7,14
2,8,14,17,18,19,20,22,23,24|1,3,6
3,4,5,12,13,18,21,22,23,26|5,11,13
1,4,5,6,11,16,19,21,28,29|1,11,16
2,3,5,6,7,11,19,22,23,27|3,6,9
3,5,7,14,16,21,22,27,31,33|1,9,13
1,5,11,14,18,20,22,24,25,27|1,8,9
2,6,10,11,13,19,23,25,32,33|8,13,14
1,7,12,14,15,16,26,27,30|8,9,15
1,6,8,9,10,11,12,14,16,31|9,12,15
5,8,9,14,16,21,22,26,28,31|6,8,9
4,13,19,22,23,24,26,27,29,33|4,8,13
4,8,11,12,15,17,21,24,28,29|5,8,14
