3,6,8,11,13,19,22,26,28,31|1,3,14
2,6,7,13,19,22,25,26,30,31|2,5,7
2,7,10,18,20,25,28,29,30,33|6,9,16
6,8,9,10,13,16,22,26,28,33|1,4,10
2,5,6,12,15,17,19,21,23,32|4,6,13
5,6,12,18,21,25,27,29,31,33|3,4,11
2,3,4,6,10,11,18,19,29,33|1,2,3
5,8,9,14,19,21,22,23,24,25|6,8,9
2,5,6,9,14,15,16,26,28,33|4,13,15
1,12,13,15,18,19,24,26,27,30|4,9,15
3,4,8,14,20,28,29,30,31,33|3,4,5
5,6,10,13,18,22,24,28|3,6,15
2,4,5,7,10,18,26,28,29,32|6,9,16
4,14,15,18,20,22,24,25,27,33|2,12,15
1,5,6,8,9,11,12,23,27,29|6,7,13
3,4,12,19,21,24,26,29,30,32|6,8,14
1,2,3,7,9,12,18,19,23,27|9,12,13
6,10,13,14,17,18,19,24,27,31|6,9,11
6,13,16,17,18,20,26,29,31,32|4,15,16
7,8,12,18,19,23,25,28,29,31|3,4,5
