2,3,6,7,9,11,14,19,27,33|7,15,16
1,2,6,14,16,19,21,30,31,32|3,4,9
2,3,9,14,15,17,19,25,26,30|4,6,10
4,5,7,9,12,13,16,23,26,29|8,10,14
3,5,9,12,15,21,23,25,28,31|2,6,9
2,3,6,12,14,17,20,23,25,30|3,10,11
2,3,4,5,11,15,17,21,23,26|9,14,15
5,7,9,15,16,22,23,25,26,27|6,11,15
3,4,5,9,12,13,15,25,28,33|2,5,6
2,7,14,18,19,21,22,23,24,26|1,7,10
6,7,8,9,12,13,20,21,26,30|3,5,11
3,8,9,10,13,17,20,24,28,30|4,6,9
5,10,13,19,20,29,30,31,32,33|5,11,16
11,14,15,17,18,19,22,24,28,32|5,9,15
3,8,9,11,13,14,16,22,26,27|1,5,13
2,5,9,10,12,20,21,23,24,33|5,7,10
4,7,13,15,19,20,22,23,28,31|3,7,10
9,11,13,14,19,24,27,28,30,31|1,4,12
4,5,9,11,12,15,19,22,23,25|3,11,15
4,5,11,15,16,20,25,27,28,32|5,9,14
