1,4,9,10,11,12,16,18,24,26|9,11,12
2,7,9,12,14,18,23,25,26,33|6,7,12
1,2,10,15,16,20,26,28,31,33|2,4,7
4,5,6,8,13,15,28,29,30,31|7,8,9
3,9,17,18,21,23,24,27,28,29|10,11,12
1,9,12,13,16,20,21,24,31,32|4,6,15
1,3,4,5,8,12,16,20,21,25|4,15,16
2,5,10,12,21,25,26,27,32,33|3,6,12
5,6,10,13,16,19,23,24,31,33|9,10,11
3,4,6,9,21,22,26,27,29,31|1,6,12
2,4,7,8,14,18,23,29,30,32|3,7,9
3,4,9,10,16,25,26,31,32,33|6,11,12
7,12,13,14,16,19,24,26,32,33|2,10,12
3,5,7,16,17,21,22,23,30,31|2,5,8
2,7,9,10,18,19,23,28,30,33|3,9,15
5,6,7,20,21,22,23,30,31,32|11,12,14
4,6,9,10,14,20,21,29,30,31|2,3,15
6,11,12,13,15,21,22,29,30,33|2,9,13
8,11,14,15,18,21,23,24,28,33|3,8,13
2,4,6,10,14,16,17,24,25,32|4,6,9
