02,05,17,18,28,30|13
02,05,18,26,30,31|10
04,05,18,27,29,30|07
06,09,18,20,23,31|06
04,12,18,19,23,26|14
01,08,18,19,21,30|12
03,08,09,18,25,31|03
03,07,16,18,29,30|04
02,03,11,12,24,28|15
02,07,09,21,22,28|16
02,07,12,23,24,28|09
03,06,21,28,29,32|02
05,06,13,21,25,28|11
03,06,14,28,29,30|08
04,12,13,14,23,28|01
04,09,19,20,28,33|05
01,06,07,14,28,29|13
05,09,12,13,28,33|10
01,10,12,23,28,29|07
07,14,15,23,26,28|06
01,03,10,28,29,30|14
02,04,09,21,22,27|12
03,06,08,17,22,27|03
03,10,17,26,27,32|04
04,05,17,24,26,30|15
06,13,17,19,30,33|16
03,04,06,17,24,26|09
05,06,13,17,21,30|02
01,05,06,17,25,30|11
04,09,17,22,32,33|08
04,11,15,17,26,33|01
04,06,11,16,26,27|05
03,04,06,19,26,27|13
04,05,06,25,27,33|10
09,10,13,17,22,29|07
07,08,15,17,26,31|06
01,10,19,26,27,29|14
05,13,16,27,29,30|12
03,07,10,12,27,32|03
01,03,08,24,27,29|04
05,10,12,13,24,27|15
08,13,22,24,27,30|16
04,07,10,26,27,29|09
03,04,14,26,27,29|02
04,12,19,24,26,27|11
03,04,10,22,27,29|08
03,04,22,24,27,29|01
04,09,10,19,20,27|05
03,04,06,25,26,31|13
04,05,06,21,24,26|10
04,06,09,11,23,32|07
04,06,11,19,23,26|06
06,09,11,16,32,33|14
07,14,15,16,24,27|12
03,05,14,16,20,27|03
04,06,08,11,30,33|04
04,05,06,24,31,33|15
04,05,06,13,23,33|16
04,07,20,23,25,33|09
04,05,07,25,26,33|02
04,09,14,26,31,33|11
03,04,11,16,29,33|08
04,08,15,22,31,33|01
03,06,08,15,22,29|05
01,05,06,19,24,30|13
01,05,06,20,29,30|10
03,06,11,21,22,29|07
06,07,19,21,30,32|06
06,11,12,13,29,32|14
04,11,14,15,21,26|12
04,05,21,26,29,31|03
03,07,10,25,32,33|04
03,08,22,23,24,32|15
01,04,05,16,29,30|16
04,05,07,24,25,32|09
05,10,13,22,24,29|02
03,08,11,22,29,30|11
03,08,10,22,29,31|08
03,08,10,25,29,32|01
08,09,14,15,22,31|05
03,10,19,21,26,32|13
07,11,15,16,23,30|10
03,08,10,12,21,26|07
03,10,14,22,25,26|06
03,05,10,22,26,29|14
03,05,14,22,26,31|12
05,12,13,14,21,25|03
01,08,22,26,29,30|04
01,11,19,26,29,30|15
03,08,09,21,22,32|16
09,10,11,16,20,29|09
