3,8,12,16,18,20,21,23,29,31|8,10,13
1,8,11,18,19,21,22,24,26,27|10,13,15
3,8,11,17,18,19,22,24,26,27|10,13,15
10,11,12,13,15,18,20,28,29,31|2,6,12
2,4,6,9,10,14,19,27,29,32|2,3,6
2,5,13,22,23,24,25,26,31,33|3,9,14
6,7,8,9,12,15,18,22,25,26|4,5,6
3,7,10,14,18,20,23,24,27,30|9,10,14
1,3,5,6,8,10,16,20,28,29|4,5,14
2,3,11,12,17,19,23,24,30,32|4,12,14
4,7,8,10,21,24,28,30,32,33|1,13,15
3,12,13,15,18,20,22,27,28,30|4,9,15
3,6,11,15,20,21,24,25,29,32|1,3,6
9,11,15,20,21,24,25,28,29,32|1,3,6
1,2,5,6,13,14,23,25,29,30|9,13,14
3,6,10,11,15,20,21,25,29,32|1,3,6
2,3,4,11,19,20,21,24,26,32|5,9,15
3,4,5,8,10,12,14,17,30,32|1,5,11
3,11,15,20,21,25,27,29,31,32|1,3,6
3,6,11,15,20,21,25,27,29,32|1,3,6

