04,11,17,19,32,33|04
04,13,18,19,29,32|05
05,14,16,19,24,26|13
05,11,19,22,24,33|09
03,11,18,19,26,30|07
06,11,16,19,21,30|02
03,06,08,19,21,31|01
02,10,13,15,28,32|14
02,03,18,25,27,32|10
03,05,17,24,28,32|15
04,05,07,16,30,32|03
05,09,10,16,32,33|12
05,09,21,24,25,32|08
03,08,10,15,23,32|16
04,08,15,23,31,32|06
03,04,09,23,27,32|11
04,07,17,25,32,33|04
04,09,13,18,32,33|05
03,11,15,16,27,32|13
03,09,10,18,31,32|09
06,11,18,25,32,33|07
02,03,06,20,25,28|02
02,03,17,22,25,28|01
02,03,18,25,26,28|14
02,03,16,27,29,30|10
02,09,10,21,22,27|15
03,06,14,17,28,30|03
03,11,14,15,26,28|12
02,10,22,27,29,30|08
07,10,21,26,28,29|16
04,06,07,11,26,28|06
05,10,17,26,28,30|11
05,07,16,17,28,30|04
05,06,09,17,20,28|05
04,05,14,18,26,27|13
04,05,09,14,26,33|09
04,09,14,16,23,27|07
05,06,14,16,27,33|02
04,05,14,24,27,33|01
08,13,22,24,28,29|14
06,11,20,21,27,28|10
03,04,14,16,27,31|15
04,14,17,22,24,33|03
08,09,14,21,22,29|12
08,09,14,15,22,31|08
03,09,14,22,26,27|16
04,13,14,15,27,30|06
04,05,09,13,22,29|11
05,06,17,24,26,31|04
05,06,21,26,27,31|05
04,05,10,17,21,26|13
04,05,10,20,26,27|09
03,04,05,17,27,30|07
05,10,16,26,27,29|02
01,05,10,24,26,29|01
05,07,10,27,29,30|14
04,05,10,13,29,30|10
04,05,16,27,30,33|15
01,05,17,18,23,30|03
05,15,17,22,26,30|12
05,10,21,22,23,29|08
05,10,17,22,23,33|16
04,05,06,23,26,33|06
05,09,11,16,20,27|11
05,15,16,20,25,27|04
03,05,16,22,25,27|05
04,11,16,18,26,31|13
04,10,15,26,27,31|09
09,11,21,22,29,30|07
06,08,20,25,30,31|02
01,10,11,26,27,29|01
03,07,12,17,18,26|14
08,15,16,18,26,31|10
06,08,09,16,31,33|15
03,07,08,21,22,31|03
08,09,20,21,29,31|12
03,10,11,27,29,30|08
07,10,16,20,21,29|16
03,11,15,16,22,27|06
